0221N,950101003-001,80,80,村山富市首相は年頭にあたり首相官邸で内閣記者会と二十二十八日会見し、社会党の新民主連合所属議員の離党問題について「政権に影響を及ぼすことにはならない。離党者が,い,ても、その範囲にとどまると思う」と述べ、大量離党には至らないとの見通しを示した。,状況
3341M,950317050-006,14,15,言葉じりをとらえるわけでは,ない,が、国民がバブル期の銀行の振る舞いと結果をどう見ているか、分かっているのだろうだろうか。,否定
0681Q,950317050-011,43,44,両信組に対しては、資金繰りの管理だけをしていたとの説明も、その責任を軽くするものでは,ない,。,順接必要
0681M,950317050-011,43,44,両信組に対しては、資金繰りの管理だけをしていたとの説明も、その責任を軽くするものでは,ない,。,順接必要
1221D,950317050-011,24,25,両信組に対しては、資金繰りの管理だけをしていた,との,説明も、その責任を軽くするものではない。,同格
3341M,950317050-011,43,44,両信組に対しては、資金繰りの管理だけをしていたとの説明も、その責任を軽くするものでは,ない,。,否定
3361M,950317050-019,36,37,そうした悪循環は、一九二七年からの昭和金融恐慌のプロセスにも見られた。,そう,した悪循環は、一九二七年からの昭和金融恐慌のプロセスにも見られた。,伝聞
0721Q,950317050-020,37,38,当時の台湾銀行と鈴木商店とのスキャンダルが、信用と秩序を崩壊させていった,のだ,。,理由
0721M,950317050-020,37,38,当時の台湾銀行と鈴木商店とのスキャンダルが、信用と秩序を崩壊させていった,のだ,。,理由
2011M,950317050-020,37,38,当時の台湾銀行と鈴木商店とのスキャンダルが、信用と秩序を崩壊させていった,のだ,。,推量
0272Q,950317050-021,2,3,だ,から,、いま必要なのは、関係各方面での信用の回復である。,理由
0272M,950317050-021,2,3,だ,から,、いま必要なのは、関係各方面での信用の回復である。,理由
0272N,950317050-021,2,3,だ,から,、いま必要なのは、関係各方面での信用の回復である。,理由
1211D,950317051-013,26,28,行政側に住民との話し合いを尊重する姿勢が欠けていた,と言わ,ざるを得ない。,同格
1212M,950317051-013,26,28,行政側に住民との話し合いを尊重する姿勢が欠けていた,と言わ,ざるを得ない。,伝聞
0681Q,950317051-024,29,30,震災地の復興でも、最初にボタンを掛け違え掛け違えたのでは,ない,か、と危惧を持つ。,順接必要
0681M,950317051-024,29,30,震災地の復興でも、最初にボタンを掛け違え掛け違えたのでは,ない,か、と危惧を持つ。,順接必要
0721Q,950317051-024,26,27,震災地の復興でも、最初にボタンを掛け違え掛け違えた,ので,はないか、と危惧を持つ。,理由
0721M,950317051-024,26,27,震災地の復興でも、最初にボタンを掛け違え掛け違えた,ので,はないか、と危惧を持つ。,理由
2011M,950317051-024,26,27,震災地の復興でも、最初にボタンを掛け違え掛け違えた,ので,はないか、と危惧を持つ。,推量
3031T,950317051-024,7,8,震災地の復興,でも,、最初にボタンを掛け違え掛け違えたのではないか、と危惧を持つ。,極端例
3341M,950317051-024,29,30,震災地の復興でも、最初にボタンを掛け違え掛け違えたのでは,ない,か、と危惧を持つ。,否定
3071T,950317051-026,17,18,行政側は「あくまで枠組みを示した,だけ,で、具体的な事業計画は改めて策定する」としている。,限定
2661T,950318046-007,9,11,しかし、不思議な,ことに,社会党からそうした切迫した危機感は伝わってこない。,強調
0681Q,950318046-018,37,38,村山首相がコペンハーゲンで同行記者団に語った「社会党は上着を替えるだけで,なく,、名実ともに新しい党に変わらなければならない」の言葉が空々しく聞こえる。,順接必要
0681M,950318046-018,37,38,村山首相がコペンハーゲンで同行記者団に語った「社会党は上着を替えるだけで,なく,、名実ともに新しい党に変わらなければならない」の言葉が空々しく聞こえる。,順接必要
3341M,950318046-018,37,38,村山首相がコペンハーゲンで同行記者団に語った「社会党は上着を替えるだけで,なく,、名実ともに新しい党に変わらなければならない」の言葉が空々しく聞こえる。,否定
3041T,950318046-019,27,28,統一地方選での社会党の惨敗は必至、との声が社会党内で,さえ,公然と語られている。,極端例
0611Q,950318047-005,21,22,この単独和平で“アラブの大義”を裏切った,とし,てサダト大統領はイスラム過激派に暗殺され、エジプトはアラブ世界から孤立した。,順接仮定
0612Q,950318047-005,21,22,この単独和平で“アラブの大義”を裏切った,とし,てサダト大統領はイスラム過激派に暗殺され、エジプトはアラブ世界から孤立した。,順接確定
0862Q,950318047-023,47,48,一方、核拡散防止条約の再検討会議を来月に控えて、日本側が条約の無期限延長に応じるよう要請した,のに,対し、ムバラク大統領は「イスラエルがＮＰＴに加入しないため、不公平感を生んでいる」と指摘、現状での無期限延長には反対する立場を明らかにした。,想外
0862M,950318047-023,47,48,一方、核拡散防止条約の再検討会議を来月に控えて、日本側が条約の無期限延長に応じるよう要請した,のに,対し、ムバラク大統領は「イスラエルがＮＰＴに加入しないため、不公平感を生んでいる」と指摘、現状での無期限延長には反対する立場を明らかにした。,想外
1111Q,950318047-023,47,50,一方、核拡散防止条約の再検討会議を来月に控えて、日本側が条約の無期限延長に応じるよう要請した,のに対し,、ムバラク大統領は「イスラエルがＮＰＴに加入しないため、不公平感を生んでいる」と指摘、現状での無期限延長には反対する立場を明らかにした。,対比
0272Q,950319031-005,2,3,だ,から,、朝鮮半島と日本の望ましい関係についての理念と戦略なしの、思い付きでの外交展開は国益はもとより、友好国との関係も損ないかねない。,理由
0272M,950319031-005,2,3,だ,から,、朝鮮半島と日本の望ましい関係についての理念と戦略なしの、思い付きでの外交展開は国益はもとより、友好国との関係も損ないかねない。,理由
0272N,950319031-005,2,3,だ,から,、朝鮮半島と日本の望ましい関係についての理念と戦略なしの、思い付きでの外交展開は国益はもとより、友好国との関係も損ないかねない。,理由
0681Q,950319031-012,42,43,外交交渉は、制約や規制を受けることなくフリーハンドフリーハンドで進められるべきでは,ない,か。,順接必要
0681M,950319031-012,42,43,外交交渉は、制約や規制を受けることなくフリーハンドフリーハンドで進められるべきでは,ない,か。,順接必要
3341M,950319031-012,42,43,外交交渉は、制約や規制を受けることなくフリーハンドフリーハンドで進められるべきでは,ない,か。,否定
0681Q,950319031-028,52,53,与党代表団が出かけるだけで正常化交渉が再開できるのなら、双方の外務当局の接触で再開に合意するのが筋では,ない,か。,順接必要
0681M,950319031-028,52,53,与党代表団が出かけるだけで正常化交渉が再開できるのなら、双方の外務当局の接触で再開に合意するのが筋では,ない,か。,順接必要
3341M,950319031-028,52,53,与党代表団が出かけるだけで正常化交渉が再開できるのなら、双方の外務当局の接触で再開に合意するのが筋では,ない,か。,否定
1221D,950319031-029,31,32,外務省高官も、与党訪朝団派遣合意の舞台裏接触に深くかかわった,との,報道もある。,同格
0681Q,950319031-033,9,12,なぜ与党訪朝団で,なければ,いけないのか。,順接必要
0681Q,950319031-033,9,11,なぜ与党訪朝団で,なけれ,ばいけないのか。,順接必要
0681M,950319031-033,9,12,なぜ与党訪朝団で,なければ,いけないのか。,順接必要
0681M,950319031-033,9,11,なぜ与党訪朝団で,なけれ,ばいけないのか。,順接必要
1561M,950319031-033,9,16,なぜ与党訪朝団で,なければいけない,のか。,当為
3341M,950319031-033,9,11,なぜ与党訪朝団で,なけれ,ばいけないのか。,否定
0272Q,950319032-015,31,32,輸出面でも七％を超えたが、その理由は中国が輸出力を強めてきた,から,だ。,理由
0272M,950319032-015,31,32,輸出面でも七％を超えたが、その理由は中国が輸出力を強めてきた,から,だ。,理由
0272N,950319032-015,31,32,輸出面でも七％を超えたが、その理由は中国が輸出力を強めてきた,から,だ。,理由
0731Q,950319032-022,19,21,特にロシアは外貨獲得と軍需産業維持の,ために,、戦闘機、潜水艦、戦車、対空ミサイルまでなりふり構わぬ売り込みに出ている。,理由
0681Q,950319032-030,63,64,政府開発援助の最大供与国である日本は、開発途上国や非同盟諸国と連携し、国連で通常兵器の輸出規制をＰ５に迫る度胸を示すべきでは,ない,か。,順接必要
0681M,950319032-030,63,64,政府開発援助の最大供与国である日本は、開発途上国や非同盟諸国と連携し、国連で通常兵器の輸出規制をＰ５に迫る度胸を示すべきでは,ない,か。,順接必要
3341M,950319032-030,63,64,政府開発援助の最大供与国である日本は、開発途上国や非同盟諸国と連携し、国連で通常兵器の輸出規制をＰ５に迫る度胸を示すべきでは,ない,か。,否定
1211D,950320035-002,20,22,ここ数年、春闘は曲がり角にぶつかった、,といわ,れてきた。,同格
1212M,950320035-002,20,22,ここ数年、春闘は曲がり角にぶつかった、,といわ,れてきた。,伝聞
0681Q,950320035-003,30,31,しかし、春闘四十四十周年の今年は、本当に岐路に立ったのでは,ない,か。,順接必要
0681M,950320035-003,30,31,しかし、春闘四十四十周年の今年は、本当に岐路に立ったのでは,ない,か。,順接必要
0721Q,950320035-003,27,28,しかし、春闘四十四十周年の今年は、本当に岐路に立った,ので,はないか。,理由
0721M,950320035-003,27,28,しかし、春闘四十四十周年の今年は、本当に岐路に立った,ので,はないか。,理由
2011M,950320035-003,27,28,しかし、春闘四十四十周年の今年は、本当に岐路に立った,ので,はないか。,推量
3341M,950320035-003,30,31,しかし、春闘四十四十周年の今年は、本当に岐路に立ったのでは,ない,か。,否定
0681Q,950320035-006,4,5,それで,なく,とも、失速すら懸念される足取り重い景気回復、物価の沈静化、リストラクチャリングによる雇用不安。,順接必要
0681M,950320035-006,4,5,それで,なく,とも、失速すら懸念される足取り重い景気回復、物価の沈静化、リストラクチャリングによる雇用不安。,順接必要
3341M,950320035-006,4,5,それで,なく,とも、失速すら懸念される足取り重い景気回復、物価の沈静化、リストラクチャリングによる雇用不安。,否定
1071Q,950320035-034,11,13,同じ金額でどれだけの,モノを,購入できるかを比べた購買力平価では、一ドル＝一八〇円程度の実力とされている。,想外
1071M,950320035-034,11,13,同じ金額でどれだけの,モノを,購入できるかを比べた購買力平価では、一ドル＝一八〇円程度の実力とされている。,想外
0681Q,950320035-043,12,13,実需による内需拡大では,なく,仮需仮需によるバブル経済をつくった。,順接必要
0681M,950320035-043,12,13,実需による内需拡大では,なく,仮需仮需によるバブル経済をつくった。,順接必要
3341M,950320035-043,12,13,実需による内需拡大では,なく,仮需仮需によるバブル経済をつくった。,否定
0681Q,950320035-056,43,45,同時に、賃上げ面でも七五年以降、あまりに長く「物分かり」のよすぎる運動を続けたのでは,なかっ,たか。,順接必要
0681M,950320035-056,43,45,同時に、賃上げ面でも七五年以降、あまりに長く「物分かり」のよすぎる運動を続けたのでは,なかっ,たか。,順接必要
0721Q,950320035-056,40,41,同時に、賃上げ面でも七五年以降、あまりに長く「物分かり」のよすぎる運動を続けた,ので,はなかったか。,理由
0721M,950320035-056,40,41,同時に、賃上げ面でも七五年以降、あまりに長く「物分かり」のよすぎる運動を続けた,ので,はなかったか。,理由
2011M,950320035-056,40,41,同時に、賃上げ面でも七五年以降、あまりに長く「物分かり」のよすぎる運動を続けた,ので,はなかったか。,推量
3341M,950320035-056,43,45,同時に、賃上げ面でも七五年以降、あまりに長く「物分かり」のよすぎる運動を続けたのでは,なかっ,たか。,否定
0681Q,950320035-065,27,28,成熟化社会は、組合がおとなしければよいというものでは,ない,。,順接必要
0681M,950320035-065,27,28,成熟化社会は、組合がおとなしければよいというものでは,ない,。,順接必要
3341M,950320035-065,27,28,成熟化社会は、組合がおとなしければよいというものでは,ない,。,否定
3071T,950321033-011,60,61,サリンは第二次世界大戦中にドイツが開発した有毒ガスであり、一立方メートルに百ミリグラムを含んだ空気に三十三十秒間触れた,だけ,で大半の人が死に至る、という。,限定
1211D,950321033-012,24,26,車内にあった新聞紙包み新聞紙包みからガスが出た,という,情報もある。,同格
1212M,950321033-012,24,26,車内にあった新聞紙包み新聞紙包みからガスが出た,という,情報もある。,伝聞
0601Q,950321033-013,48,51,地下鉄という、逃げ場のない密室にそうしたガスが仕掛けられたわけであり、そこに犯人の狙いがあった,としたら,想像を絶する犯行と言わざるを得ない。,順接仮定
0611Q,950321033-013,48,49,地下鉄という、逃げ場のない密室にそうしたガスが仕掛けられたわけであり、そこに犯人の狙いがあった,とし,たら想像を絶する犯行と言わざるを得ない。,順接仮定
0612Q,950321033-013,48,49,地下鉄という、逃げ場のない密室にそうしたガスが仕掛けられたわけであり、そこに犯人の狙いがあった,とし,たら想像を絶する犯行と言わざるを得ない。,順接確定
0612Q,950321033-013,48,51,地下鉄という、逃げ場のない密室にそうしたガスが仕掛けられたわけであり、そこに犯人の狙いがあった,としたら,想像を絶する犯行と言わざるを得ない。,順接確定
1211D,950321033-017,24,26,また、多数の乗客が利用する電車や駅構内を狙った,という,類似ケースをみると、首都圏では今月に入って既に二件発生している。,同格
1212M,950321033-017,24,26,また、多数の乗客が利用する電車や駅構内を狙った,という,類似ケースをみると、首都圏では今月に入って既に二件発生している。,伝聞
0681Q,950321033-022,52,55,明らかに今の日本は病理に苦しみ「安全な国」といわれた列島は不安のどん底に陥れられている、といって過言で,なかろう,なかろう。,順接必要
0681Q,950321033-022,56,59,明らかに今の日本は病理に苦しみ「安全な国」といわれた列島は不安のどん底に陥れられている、といって過言でなかろう,なかろう,。,順接必要
0681M,950321033-022,52,55,明らかに今の日本は病理に苦しみ「安全な国」といわれた列島は不安のどん底に陥れられている、といって過言で,なかろう,なかろう。,順接必要
0681M,950321033-022,56,59,明らかに今の日本は病理に苦しみ「安全な国」といわれた列島は不安のどん底に陥れられている、といって過言でなかろう,なかろう,。,順接必要
3341M,950321033-022,52,55,明らかに今の日本は病理に苦しみ「安全な国」といわれた列島は不安のどん底に陥れられている、といって過言で,なかろう,なかろう。,否定
3341M,950321033-022,56,59,明らかに今の日本は病理に苦しみ「安全な国」といわれた列島は不安のどん底に陥れられている、といって過言でなかろう,なかろう,。,否定
2051M,950321033-032,26,28,多くの死者を出し、多くの遺留品がありながらどうした,ことな,のか。,推量
3121T,950321033-032,28,29,多くの死者を出し、多くの遺留品がありながらどうしたこと,なの,か。,並立
0681Q,950321033-034,20,21,「検挙に勝る犯罪防止はない」というでは,ない,か。,順接必要
0681M,950321033-034,20,21,「検挙に勝る犯罪防止はない」というでは,ない,か。,順接必要
3341M,950321033-034,20,21,「検挙に勝る犯罪防止はない」というでは,ない,か。,否定
2661T,950321033-037,21,23,もし、未解決事件のファイルに入れるような,ことに,なれば、捜査当局の威信は地に落ちよう落ちよう。,強調
3071T,950321034-013,19,20,しかも、背任罪は財産上の損害を与えた,だけ,では成立しない。,限定
0611Q,950321034-022,16,17,しかし、融資が債権回収の目的だ,とし,ても度が過ぎれば「現実的可能性に乏しい単なる願望」という判決例もある。,順接仮定
0612Q,950321034-022,16,17,しかし、融資が債権回収の目的だ,とし,ても度が過ぎれば「現実的可能性に乏しい単なる願望」という判決例もある。,順接確定
0881Q,950321034-022,16,19,しかし、融資が債権回収の目的だ,としても,度が過ぎれば「現実的可能性に乏しい単なる願望」という判決例もある。,逆接仮定
0882Q,950321034-022,16,19,しかし、融資が債権回収の目的だ,としても,度が過ぎれば「現実的可能性に乏しい単なる願望」という判決例もある。,逆接確定
3361M,950321034-024,36,37,「こういう金融機関の存在したことが信じられない」と武村正義蔵相が嘆いた,そう,だが、従来、大型の経済疑惑・事件が起きると政治家の影が見え隠れするケースがしばしばみられた。,伝聞
0681Q,950321034-025,8,9,今回も例外では,ない,。,順接必要
0681M,950321034-025,8,9,今回も例外では,ない,。,順接必要
3341M,950321034-025,8,9,今回も例外では,ない,。,否定
0272Q,950321034-026,24,25,庶民感覚からすると、政治家や官僚の関与があった,から,こそ、ここまで乱脈が膨れ上がっ膨れ上がったと映る。,理由
0272M,950321034-026,24,25,庶民感覚からすると、政治家や官僚の関与があった,から,こそ、ここまで乱脈が膨れ上がっ膨れ上がったと映る。,理由
0272N,950321034-026,24,25,庶民感覚からすると、政治家や官僚の関与があった,から,こそ、ここまで乱脈が膨れ上がっ膨れ上がったと映る。,理由
3051T,950321034-030,43,44,監督責任を持つ都や大蔵省、さらには高橋前理事長の企業グループのメーンバンクだった長銀,など,は率先して情報を公開し、解明に努めるべきだ。,極端例
2451M,950323023-012,32,33,これは国政レベルの政治勢力ごとに地方議会が系列化されていた時代,とは,異なり、今や政党そのものが離合集散を繰り返すうちに流動化してしまったため、地方レベルまで系列化が進まず、また国政での政策的な対立軸と地方でのそれが単純には平行移動できないことも一因だろうだろう。,感嘆
2451W,950323023-012,32,33,これは国政レベルの政治勢力ごとに地方議会が系列化されていた時代,とは,異なり、今や政党そのものが離合集散を繰り返すうちに流動化してしまったため、地方レベルまで系列化が進まず、また国政での政策的な対立軸と地方でのそれが単純には平行移動できないことも一因だろうだろう。,感嘆
0681Q,950323023-013,78,79,しかし、実は地方議会の総与党化はもっぱら「居心地のよい与党暮らしを続けたい」という議員の側の都合の押し付けであり、有権者はそれを甘受させられているだけでは,ない,だろうだろうか。,順接必要
0681M,950323023-013,78,79,しかし、実は地方議会の総与党化はもっぱら「居心地のよい与党暮らしを続けたい」という議員の側の都合の押し付けであり、有権者はそれを甘受させられているだけでは,ない,だろうだろうか。,順接必要
3341M,950323023-013,78,79,しかし、実は地方議会の総与党化はもっぱら「居心地のよい与党暮らしを続けたい」という議員の側の都合の押し付けであり、有権者はそれを甘受させられているだけでは,ない,だろうだろうか。,否定
0681Q,950323023-016,34,35,今こそ、有権者がこうした「選ばれる側」の論理への反撃を加える時では,ない,か。,順接必要
0681M,950323023-016,34,35,今こそ、有権者がこうした「選ばれる側」の論理への反撃を加える時では,ない,か。,順接必要
3341M,950323023-016,34,35,今こそ、有権者がこうした「選ばれる側」の論理への反撃を加える時では,ない,か。,否定
0721Q,950323023-022,79,80,神戸市に限らず全国至る所至る所で開発至上型の街づくり街づくりに走ってきたのが今の地方自治体の姿だが、これに対する反省の一票を投じることも有権者の大きな責任な,ので,ある。,理由
0721M,950323023-022,79,80,神戸市に限らず全国至る所至る所で開発至上型の街づくり街づくりに走ってきたのが今の地方自治体の姿だが、これに対する反省の一票を投じることも有権者の大きな責任な,ので,ある。,理由
2011M,950323023-022,79,80,神戸市に限らず全国至る所至る所で開発至上型の街づくり街づくりに走ってきたのが今の地方自治体の姿だが、これに対する反省の一票を投じることも有権者の大きな責任な,ので,ある。,推量
0272Q,950323030-006,2,3,だ,から,こそ、捜査当局には厳正な真実を一刻も早く明らかにしてもらいたい。,理由
0272M,950323030-006,2,3,だ,から,こそ、捜査当局には厳正な真実を一刻も早く明らかにしてもらいたい。,理由
0272N,950323030-006,2,3,だ,から,こそ、捜査当局には厳正な真実を一刻も早く明らかにしてもらいたい。,理由
0221N,950323030-007,42,42,捜索の光景で目を引いたのは、捜索陣の中に戦闘用防護服と防毒マスク着用の捜査員が多数,い,たことだ。,状況
2051M,950323030-007,44,46,捜索の光景で目を引いたのは、捜索陣の中に戦闘用防護服と防毒マスク着用の捜査員が多数いた,ことだ,。,推量
0811Q,950323030-008,13,15,どちらも防衛庁から借りた,ものだ,。,理由
0811M,950323030-008,13,15,どちらも防衛庁から借りた,ものだ,。,理由
1211D,950323030-013,52,54,捜索では、二十二十日の「地下鉄サリン事件」の際に検出された有機溶剤と同種のアセトニトリルが押収された、,という,情報がある。,同格
1212M,950323030-013,52,54,捜索では、二十二十日の「地下鉄サリン事件」の際に検出された有機溶剤と同種のアセトニトリルが押収された、,という,情報がある。,伝聞
2951P,950323030-013,23,24,捜索では、二十二十日の「地下鉄サリン事件」の,際に,検出された有機溶剤と同種のアセトニトリルが押収された、という情報がある。,状況
3031T,950323030-014,18,19,この溶剤自体は「実験用」としてだれ,でも,簡単に入手できる。,極端例
1211D,950323030-022,29,31,事務長の妹は教団の信者で脱会をめぐってトラブルがあった、,という,。,同格
1212M,950323030-022,29,31,事務長の妹は教団の信者で脱会をめぐってトラブルがあった、,という,。,伝聞
0811Q,950323030-023,20,22,ワゴン車はレンタル会社から借り出された,もので,、借用書類からの指紋採取が進んでいた。,理由
0811M,950323030-023,20,22,ワゴン車はレンタル会社から借り出された,もので,、借用書類からの指紋採取が進んでいた。,理由
0721Q,950323030-030,16,17,その上にサリンの恐怖が加わった,ので,はたまらない。,理由
0721M,950323030-030,16,17,その上にサリンの恐怖が加わった,ので,はたまらない。,理由
2011M,950323030-030,16,17,その上にサリンの恐怖が加わった,ので,はたまらない。,推量
0681Q,950323030-032,18,19,いたずらに世間を震撼させるだけでは,ない,か。,順接必要
0681M,950323030-032,18,19,いたずらに世間を震撼させるだけでは,ない,か。,順接必要
3341M,950323030-032,18,19,いたずらに世間を震撼させるだけでは,ない,か。,否定
0681Q,950323030-033,24,25,社会の安全システムを構築することは決して容易で,ない,。,順接必要
0681M,950323030-033,24,25,社会の安全システムを構築することは決して容易で,ない,。,順接必要
3341M,950323030-033,24,25,社会の安全システムを構築することは決して容易で,ない,。,否定
1211D,950324047-001,15,17,春闘の戦略は今年、破たんした,と言わ,なければならない。,同格
1212M,950324047-001,15,17,春闘の戦略は今年、破たんした,と言わ,なければならない。,伝聞
0721Q,950324047-002,23,24,労働側が交渉の過程でバラバラになってしまった,ので,ある。,理由
0721M,950324047-002,23,24,労働側が交渉の過程でバラバラになってしまった,ので,ある。,理由
2011M,950324047-002,23,24,労働側が交渉の過程でバラバラになってしまった,ので,ある。,推量
1211D,950324047-007,13,15,戦略に、矛盾が大きすぎた,と言う,ほかない。,同格
1212M,950324047-007,13,15,戦略に、矛盾が大きすぎた,と言う,ほかない。,伝聞
0721Q,950324047-011,8,9,そう割り切った,ので,ある。,理由
0721M,950324047-011,8,9,そう割り切った,ので,ある。,理由
2011M,950324047-011,8,9,そう割り切った,ので,ある。,推量
0681Q,950324047-031,15,16,連合が求心力を失った結果では,ない,のか。,順接必要
0681M,950324047-031,15,16,連合が求心力を失った結果では,ない,のか。,順接必要
3341M,950324047-031,15,16,連合が求心力を失った結果では,ない,のか。,否定
0272Q,950324047-032,19,20,経営側に組合の力を感じさせなくなった,から,か。,理由
0272M,950324047-032,19,20,経営側に組合の力を感じさせなくなった,から,か。,理由
0272N,950324047-032,19,20,経営側に組合の力を感じさせなくなった,から,か。,理由
0681Q,950324047-034,7,8,賃上げ率では,なく,賃上げ額による回答要求、そして標準労働者賃上げ表示要求もその一環である。,順接必要
0681M,950324047-034,7,8,賃上げ率では,なく,賃上げ額による回答要求、そして標準労働者賃上げ表示要求もその一環である。,順接必要
3341M,950324047-034,7,8,賃上げ率では,なく,賃上げ額による回答要求、そして標準労働者賃上げ表示要求もその一環である。,否定
0721Q,950324047-037,27,28,改革を経営側に応じさせるだけの交渉力、闘争力が必要な,ので,ある。,理由
0721M,950324047-037,27,28,改革を経営側に応じさせるだけの交渉力、闘争力が必要な,ので,ある。,理由
2011M,950324047-037,27,28,改革を経営側に応じさせるだけの交渉力、闘争力が必要な,ので,ある。,推量
0681Q,950324048-012,38,39,株とともにバブル経済の柱だった地価は、今もなお調整過程にあるといえるのでは,ない,か。,順接必要
0681M,950324048-012,38,39,株とともにバブル経済の柱だった地価は、今もなお調整過程にあるといえるのでは,ない,か。,順接必要
3341M,950324048-012,38,39,株とともにバブル経済の柱だった地価は、今もなお調整過程にあるといえるのでは,ない,か。,否定
0811Q,950324048-014,27,29,国土庁が首都圏の新規発売マンション価格を基に算出した,ものだ,が、床面積が六五平方メートルと狭い。,理由
0811M,950324048-014,27,29,国土庁が首都圏の新規発売マンション価格を基に算出した,ものだ,が、床面積が六五平方メートルと狭い。,理由
0681Q,950324048-017,55,56,一次所得者層の年収倍率を五倍以内に、という目標からすると、四千四千万円未満が手の届く一つのメドといえるのでは,ない,か。,順接必要
0681M,950324048-017,55,56,一次所得者層の年収倍率を五倍以内に、という目標からすると、四千四千万円未満が手の届く一つのメドといえるのでは,ない,か。,順接必要
3341M,950324048-017,55,56,一次所得者層の年収倍率を五倍以内に、という目標からすると、四千四千万円未満が手の届く一つのメドといえるのでは,ない,か。,否定
0681Q,950324048-018,27,28,この水準に近づけるには、単に地価の下落だけが条件では,ない,。,順接必要
0681M,950324048-018,27,28,この水準に近づけるには、単に地価の下落だけが条件では,ない,。,順接必要
3341M,950324048-018,27,28,この水準に近づけるには、単に地価の下落だけが条件では,ない,。,否定
0611Q,950324048-026,37,40,だが、高騰以前の八八年ごろの水準自体がそもそも構造的なバブルを含んでいた,とすれば,どうか。,順接仮定
0611Q,950324048-026,37,39,だが、高騰以前の八八年ごろの水準自体がそもそも構造的なバブルを含んでいた,とすれ,ばどうか。,順接仮定
0612Q,950324048-026,37,40,だが、高騰以前の八八年ごろの水準自体がそもそも構造的なバブルを含んでいた,とすれば,どうか。,順接確定
0612Q,950324048-026,37,39,だが、高騰以前の八八年ごろの水準自体がそもそも構造的なバブルを含んでいた,とすれ,ばどうか。,順接確定
1221D,950324048-028,23,24,むしろ物価水準と地価水準を同列に置くべきだ、,との,議論もある。,同格
0731Q,950325045-006,12,14,ドルの下落を食い止める,ために,は、最低限として先進主要国の通貨当局の協調が必要だ。,理由
0272Q,950325045-017,2,3,だ,から,、基本的に公的部門の強い支えが欠かせない。,理由
0272M,950325045-017,2,3,だ,から,、基本的に公的部門の強い支えが欠かせない。,理由
0272N,950325045-017,2,3,だ,から,、基本的に公的部門の強い支えが欠かせない。,理由
0811Q,950325045-022,20,22,ひと昔前は、数字がだんだん大きくなった,ものだ,。,理由
0811M,950325045-022,20,22,ひと昔前は、数字がだんだん大きくなった,ものだ,。,理由
0681Q,950325045-031,33,34,新型の投資信託など新商品の認可で大蔵省はうるさいことを言うべきで,ない,。,順接必要
0681M,950325045-031,33,34,新型の投資信託など新商品の認可で大蔵省はうるさいことを言うべきで,ない,。,順接必要
3341M,950325045-031,33,34,新型の投資信託など新商品の認可で大蔵省はうるさいことを言うべきで,ない,。,否定
0272Q,950325047-003,34,35,「被災地を励まし、復興の応援歌になろうなろう」が今大会を貫く理念だ,から,、まさにうってつけのエールだ。,理由
0272M,950325047-003,34,35,「被災地を励まし、復興の応援歌になろうなろう」が今大会を貫く理念だ,から,、まさにうってつけのエールだ。,理由
0272N,950325047-003,34,35,「被災地を励まし、復興の応援歌になろうなろう」が今大会を貫く理念だ,から,、まさにうってつけのエールだ。,理由
0721Q,950325047-011,36,39,震災の精神的衝撃から、どう立ち直ったのか、練習不足をどこまで克服できた,のだろう,だろうか、と。,理由
0721M,950325047-011,36,39,震災の精神的衝撃から、どう立ち直ったのか、練習不足をどこまで克服できた,のだろう,だろうか、と。,理由
2011M,950325047-011,36,39,震災の精神的衝撃から、どう立ち直ったのか、練習不足をどこまで克服できた,のだろう,だろうか、と。,推量
0681Q,950325047-016,13,15,しばらくは野球どころでは,なかっ,たに違いない。,順接必要
0681M,950325047-016,13,15,しばらくは野球どころでは,なかっ,たに違いない。,順接必要
3341M,950325047-016,13,15,しばらくは野球どころでは,なかっ,たに違いない。,否定
0731Q,950325047-018,15,17,練習時間を削り、被災者仲間の,ために,清掃や荷の積み下ろしのボランティア活動もした。,理由
1001Q,950325047-019,9,11,震災体験から得た,ものの,大きさを育英の藤本敦士主将が語っている。,逆接確定
0681Q,950325047-029,31,33,それらの光景が、地震列島に住む我々には決して人ごと人ごとでは,ないと,実感することが大切なのだ。,順接必要
0681Q,950325047-029,31,32,それらの光景が、地震列島に住む我々には決して人ごと人ごとでは,ない,と実感することが大切なのだ。,順接必要
0681M,950325047-029,31,33,それらの光景が、地震列島に住む我々には決して人ごと人ごとでは,ないと,実感することが大切なのだ。,順接必要
0681M,950325047-029,31,32,それらの光景が、地震列島に住む我々には決して人ごと人ごとでは,ない,と実感することが大切なのだ。,順接必要
0721Q,950325047-029,44,45,それらの光景が、地震列島に住む我々には決して人ごと人ごとではないと実感することが大切な,のだ,。,理由
0721M,950325047-029,44,45,それらの光景が、地震列島に住む我々には決して人ごと人ごとではないと実感することが大切な,のだ,。,理由
2011M,950325047-029,44,45,それらの光景が、地震列島に住む我々には決して人ごと人ごとではないと実感することが大切な,のだ,。,推量
3341M,950325047-029,31,32,それらの光景が、地震列島に住む我々には決して人ごと人ごとでは,ない,と実感することが大切なのだ。,否定
0681Q,950325047-038,58,59,教育の一環としての甲子園が目指すものは、一握り一握りのヒーローを生み出すことでも、プロ野球の予備軍を育てることでも,ない,。,順接必要
