3201M,950105244-005,28,28,演劇評論家の渡辺保さんが著書「日本の舞踊」の中,で,紹介している逸話がある。,判断
3181M,950105244-006,10,10,優れたカメラマン,で,ある吉越立雄さんが、ある時、名手の舞を見ていて、最後までシャッターを押さなかった。,推量
3201M,950105244-008,19,19,カメラやビデオに写らないもの、ナマの舞台,で,しか感じ取れないものがある。,判断
3201M,950105244-009,6,6,それが重要,だ,。,判断
3181M,950105244-012,29,29,昔の名人たちは、ビデオに写らないものもしっかり記憶していたの,で,ある。,推量
3181M,950105244-013,11,11,ビデオなどなかった不便,な,時代に名人が輩出し、便利になった今は名人が出ない、なんていうことのないように。,推量
3181M,950105245-003,15,15,旧同党同党の方針に沿った設立,で,、全国で同様の民社協会が結成されている。,推量
3201M,950105246-001,48,48,京都市内で発見された偽造千円札「千Ｄ―１３号」事件で五日、同じ特徴のニセ札ニセ札一枚が新た,に,見つかり、計七枚になった。,判断
3201M,950105246-002,10,10,京都府警の調べ,で,は、同市左京区の京都銀行銀閣寺支店が昨年十二月二十二十八日、日本銀行京都支店に入金した中の一枚で、記番号は「ＷＣ４９３７３８Ｈ」。,判断
0821Q,950105246-003,24,24,昨年十一月に伏見区内の自動販売機で使われた,もの,と同一だった。,理由
0821M,950105246-003,24,24,昨年十一月に伏見区内の自動販売機で使われた,もの,と同一だった。,理由
0823M,950105246-003,24,24,昨年十一月に伏見区内の自動販売機で使われた,もの,と同一だった。,感嘆
3201M,950105246-003,28,28,昨年十一月に伏見区内の自動販売機で使われたものと同一,だっ,た。,判断
3201M,950105247-003,23,23,航空不況に加え供給過多になり、航空券が大幅,に,ダンピングされ旅行代理店に売りさばかれているためだ。,判断
3201M,950105247-003,49,49,航空不況に加え供給過多になり、航空券が大幅にダンピングされ旅行代理店に売りさばかれているため,だ,。,判断
3201M,950105247-009,34,34,認可額を大幅に下回るダンピング航空券が出回り始めたのは昨年末から,で,、旅行代理店の「ヒロ・インターナショナル」では、一月四日―同三十三十一日出発のシンガポール往復航空券を大阪空港の時より三万七千七千円安い六万円で販売。,判断
3201M,950105247-009,7,7,認可額を大幅,に,下回るダンピング航空券が出回り始めたのは昨年末からで、旅行代理店の「ヒロ・インターナショナル」では、一月四日―同三十三十一日出発のシンガポール往復航空券を大阪空港の時より三万七千七千円安い六万円で販売。,判断
3201M,950105247-012,35,35,航空各社は航空券を正規の認可運賃で問屋に卸し、問屋は航空各社の指示,で,空席状況に合わせてダンピング価格で旅行代理店に売っており、その差額は航空各社から問屋に支払われる仕組みになっている。,判断
0821Q,950105247-016,10,10,同社は「増便した,もの,の、それに見合うほど需要が伸びない。新規路線就航で旅行先が分散し、客を集めにくいことも一因」と話している。,理由
0821M,950105247-016,10,10,同社は「増便した,もの,の、それに見合うほど需要が伸びない。新規路線就航で旅行先が分散し、客を集めにくいことも一因」と話している。,理由
0823M,950105247-016,10,10,同社は「増便した,もの,の、それに見合うほど需要が伸びない。新規路線就航で旅行先が分散し、客を集めにくいことも一因」と話している。,感嘆
1621M,950301058-002,28,28,閉ざされていた地方分権の扉がやっと開かれることになった,わけ,で、その意味は大きい。,判断
3181M,950301058-002,29,29,閉ざされていた地方分権の扉がやっと開かれることになったわけ,で,、その意味は大きい。,推量
3201M,950301058-003,54,54,阪神大震災は、大規模自然災害に対する行政の防災体制に不備があり、現在の中央集権的な国家経営システムだけ,で,は有効な機能を発揮し得ないことを私たちに見せつけた。,判断
0681Q,950301058-004,53,54,国と地方の権限配分の見直しや分散型国土への転換こそ震災から得た教訓であり、現代社会にとって必要なことでは,ない,だろうだろうか。,順接必要
0681M,950301058-004,53,54,国と地方の権限配分の見直しや分散型国土への転換こそ震災から得た教訓であり、現代社会にとって必要なことでは,ない,だろうだろうか。,順接必要
1593N,950301058-004,50,50,国と地方の権限配分の見直しや分散型国土への転換こそ震災から得た教訓であり、現代社会にとって必要な,こと,ではないだろうだろうか。,名詞化
2051M,950301058-004,50,51,国と地方の権限配分の見直しや分散型国土への転換こそ震災から得た教訓であり、現代社会にとって必要な,ことで,はないだろうだろうか。,推量
3181M,950301058-004,35,35,国と地方の権限配分の見直しや分散型国土への転換こそ震災から得た教訓,で,あり、現代社会にとって必要なことではないだろうだろうか。,推量
3201M,950301058-004,49,49,国と地方の権限配分の見直しや分散型国土への転換こそ震災から得た教訓であり、現代社会にとって必要,な,ことではないだろうだろうか。,判断
3341M,950301058-004,53,54,国と地方の権限配分の見直しや分散型国土への転換こそ震災から得た教訓であり、現代社会にとって必要なことでは,ない,だろうだろうか。,否定
3201M,950301058-005,70,70,地方分権推進法案のうち、最大の焦点となったのは、政府の仕事ぶりをチェックするためのお目付け役である「推進委員会」に、どの程度の権限を持たせるか,だっ,た。,判断
2881W,950301058-010,25,27,結果的には、推進委員会の権限はすっきりした内容,となっ,た。,状況
3201M,950301058-010,4,4,結果的,に,は、推進委員会の権限はすっきりした内容となった。,判断
0731Q,950301058-011,22,22,具体的にはまず、委員会は分権推進計画を作る,ため,の具体的な指針を首相に勧告し、実施状況を監視すると法案に明記された。,理由
0731N,950301058-011,22,22,具体的にはまず、委員会は分権推進計画を作る,ため,の具体的な指針を首相に勧告し、実施状況を監視すると法案に明記された。,理由
1593N,950301058-012,60,60,また、こうした勧告や意見の尊重を首相に義務付けたほか、委員会が行政機関や地方自治体に資料提出を要求したり、調査に入る,こと,も可能にした。,名詞化
1593N,950301058-013,25,25,いずれも妥当な内容であり、それらを法案に盛り込んだ,こと,は評価できる。,名詞化
3201M,950301058-015,44,44,行政改革では、政府系金融機関の統廃合問題でつまずいてしまったが、地方分権まで中央省庁の抵抗,で,挫折したりすれば致命傷になりかねない。,判断
3181M,950301058-016,25,25,地方団体の批判や世論を受け入れざるを得なかったの,だろう,だろう。,推量
3201M,950301058-019,20,20,その一つは、推進委員会の委員七人の人選,で,ある。,判断
0961Q,950301058-020,1,2,どういう人たちで構成するかで、分権の行方が左右されるからだ。,どう,いう人たちで構成するかで、分権の行方が左右されるからだ。,逆接確定
3201M,950301058-020,13,13,どういう人たちで構成するか,で,、分権の行方が左右されるからだ。,判断
3201M,950301058-020,29,29,どういう人たちで構成するかで、分権の行方が左右されるから,だ,。,判断
1593N,950301058-023,25,25,もう一つは、分権をどう具体化していくかが不明な,こと,だ。,名詞化
2051M,950301058-023,25,26,もう一つは、分権をどう具体化していくかが不明な,ことだ,。,推量
3201M,950301058-023,24,24,もう一つは、分権をどう具体化していくかが不明,な,ことだ。,判断
0681Q,950301058-025,28,29,その意味では扉は開かれたものの、まだ入り口の段階でしか,ない,。,順接必要
0681M,950301058-025,28,29,その意味では扉は開かれたものの、まだ入り口の段階でしか,ない,。,順接必要
0821Q,950301058-025,14,14,その意味では扉は開かれた,もの,の、まだ入り口の段階でしかない。,理由
0821M,950301058-025,14,14,その意味では扉は開かれた,もの,の、まだ入り口の段階でしかない。,理由
0823M,950301058-025,14,14,その意味では扉は開かれた,もの,の、まだ入り口の段階でしかない。,感嘆
3201M,950301058-025,25,25,その意味では扉は開かれたものの、まだ入り口の段階,で,しかない。,判断
3341M,950301058-025,28,29,その意味では扉は開かれたものの、まだ入り口の段階でしか,ない,。,否定
0681Q,950301058-029,27,28,地方分権とは、中央から権限を分けてもらうというのでは,なく,、「地方主権」を目指すのだというくらいの意識を持ち、国への働きかけをさらに強めるべきだろうだろう。,順接必要
0681M,950301058-029,27,28,地方分権とは、中央から権限を分けてもらうというのでは,なく,、「地方主権」を目指すのだというくらいの意識を持ち、国への働きかけをさらに強めるべきだろうだろう。,順接必要
3341M,950301058-029,27,28,地方分権とは、中央から権限を分けてもらうというのでは,なく,、「地方主権」を目指すのだというくらいの意識を持ち、国への働きかけをさらに強めるべきだろうだろう。,否定
3201M,950301059-001,36,36,米国防総省が二十二十七日発表した「東アジア戦略報告」は、アジアで新た,な,不安定要素が生じていると指摘し、十万人規模の米軍米軍のアジア駐留継続を明確にした。,判断
3201M,950301059-001,76,76,米国防総省が二十二十七日発表した「東アジア戦略報告」は、アジアで新たな不安定要素が生じていると指摘し、十万人規模の米軍米軍のアジア駐留継続を明確,に,した。,判断
0811Q,950301059-002,59,60,報告は、クリントン政権の新しいアジア政策というよりは、アジア安保戦略の基礎となる情勢認識とアジア理解を明らかにした,もので,ある。,理由
0811M,950301059-002,59,60,報告は、クリントン政権の新しいアジア政策というよりは、アジア安保戦略の基礎となる情勢認識とアジア理解を明らかにした,もので,ある。,理由
0821Q,950301059-002,59,59,報告は、クリントン政権の新しいアジア政策というよりは、アジア安保戦略の基礎となる情勢認識とアジア理解を明らかにした,もの,である。,理由
0821M,950301059-002,59,59,報告は、クリントン政権の新しいアジア政策というよりは、アジア安保戦略の基礎となる情勢認識とアジア理解を明らかにした,もの,である。,理由
0823M,950301059-002,59,59,報告は、クリントン政権の新しいアジア政策というよりは、アジア安保戦略の基礎となる情勢認識とアジア理解を明らかにした,もの,である。,感嘆
3181M,950301059-002,60,60,報告は、クリントン政権の新しいアジア政策というよりは、アジア安保戦略の基礎となる情勢認識とアジア理解を明らかにしたもの,で,ある。,推量
3201M,950301059-002,55,55,報告は、クリントン政権の新しいアジア政策というよりは、アジア安保戦略の基礎となる情勢認識とアジア理解を明らか,に,したものである。,判断
3201M,950301059-007,35,35,報告は、ソ連の崩壊と米露米露のパートナーシップ確立で、アジアでの強大,な,脅威が消滅した事実を認めた。,判断
3201M,950301059-008,13,13,しかし、南沙諸島問題のよう,な,域内紛争が、増加する可能性を指摘している。,判断
3201M,950301059-009,17,17,こうした状況下で、米国のアジア,で,の軍事的存在が低下すれば、「他の国が、米国や同盟国の基本的な利益に沿わない形で取って代わる可能性がある」と警告。,判断
0721Q,950301059-012,46,46,これに対し報告は、アジアの経済成長があってこそ、市場開放が米国に利益をもたらすと指摘したうえ,で,、アジアの経済成長は、安全保障と地域の安定なしには達成できないと強調している。,理由
0721M,950301059-012,46,46,これに対し報告は、アジアの経済成長があってこそ、市場開放が米国に利益をもたらすと指摘したうえ,で,、アジアの経済成長は、安全保障と地域の安定なしには達成できないと強調している。,理由
1181Q,950301059-012,45,45,これに対し報告は、アジアの経済成長があってこそ、市場開放が米国に利益をもたらすと指摘した,うえ,で、アジアの経済成長は、安全保障と地域の安定なしには達成できないと強調している。,添加
3201M,950301059-012,46,46,これに対し報告は、アジアの経済成長があってこそ、市場開放が米国に利益をもたらすと指摘したうえ,で,、アジアの経済成長は、安全保障と地域の安定なしには達成できないと強調している。,判断
0811Q,950301059-013,39,40,安全保障が確立してこそ、米国の輸出拡大も可能になるとの認識を明らかにした,もので,、極めて現実的な判断といえる。,理由
0811M,950301059-013,39,40,安全保障が確立してこそ、米国の輸出拡大も可能になるとの認識を明らかにした,もので,、極めて現実的な判断といえる。,理由
0821Q,950301059-013,39,39,安全保障が確立してこそ、米国の輸出拡大も可能になるとの認識を明らかにした,もの,で、極めて現実的な判断といえる。,理由
0821M,950301059-013,39,39,安全保障が確立してこそ、米国の輸出拡大も可能になるとの認識を明らかにした,もの,で、極めて現実的な判断といえる。,理由
0823M,950301059-013,39,39,安全保障が確立してこそ、米国の輸出拡大も可能になるとの認識を明らかにした,もの,で、極めて現実的な判断といえる。,感嘆
3181M,950301059-013,40,40,安全保障が確立してこそ、米国の輸出拡大も可能になるとの認識を明らかにしたもの,で,、極めて現実的な判断といえる。,推量
3201M,950301059-013,35,35,安全保障が確立してこそ、米国の輸出拡大も可能になるとの認識を明らか,に,したもので、極めて現実的な判断といえる。,判断
3201M,950301059-014,20,20,日本との関係については、「日本ほど重要,な,二国間関係はない」と述べ、地域安保政策と「米国の世界戦略目標の基礎になる」と高く評価し、米国の一部に根強い日本軽視論にくさびを打ち込んでいる。,判断
0731Q,950301059-016,19,20,北東アジアの信頼醸成と地域問題協議の,ために,、北東アジア安全保障協議機構の設立も展望している。,理由
0731Q,950301059-016,19,19,北東アジアの信頼醸成と地域問題協議の,ため,に、北東アジア安全保障協議機構の設立も展望している。,理由
0731N,950301059-016,19,19,北東アジアの信頼醸成と地域問題協議の,ため,に、北東アジア安全保障協議機構の設立も展望している。,理由
3201M,950301059-020,55,55,冷戦終結後の日米日米関係と、アジアと米国の関係が混乱している一因は、安全保障の共通の価値観を見いだせないため,で,ある。,判断
3181M,950301059-021,49,49,今回の報告でも、米国の利益は強調されているが、共通の価値観と理念をなお見いだすには至らなかったよう,だ,。,推量
3201M,950301059-021,6,6,今回の報告,で,も、米国の利益は強調されているが、共通の価値観と理念をなお見いだすには至らなかったようだ。,判断
0721Q,950302048-001,38,38,定住外国人に地方自治体選挙での投票権が認められるかどうかが争われた裁判,で,、最高裁はその可能性に道を開く憲法判断を示した。,理由
0721M,950302048-001,38,38,定住外国人に地方自治体選挙での投票権が認められるかどうかが争われた裁判,で,、最高裁はその可能性に道を開く憲法判断を示した。,理由
3201M,950302048-002,13,13,定住外国人の人権保障の面,で,大きく前進した判決と言えよう言えよう。,判断
2881W,950302048-003,46,48,在日韓国人二世たちの訴え自体は棄却したが、日ごろ謙抑的な最高裁にしては珍しく踏み込んだ判決,となっ,た。,状況
0681Q,950302048-004,85,86,ただ、「法律で地方公共団体の選挙権を付与する措置を講ずることは憲法上、禁止されていない」と述べるとともに、「そのような措置を講じないからといって違憲の問題を生ずるものでも,ない,」とも述べている。,順接必要
0681M,950302048-004,85,86,ただ、「法律で地方公共団体の選挙権を付与する措置を講ずることは憲法上、禁止されていない」と述べるとともに、「そのような措置を講じないからといって違憲の問題を生ずるものでも,ない,」とも述べている。,順接必要
1593N,950302048-004,28,28,ただ、「法律で地方公共団体の選挙権を付与する措置を講ずる,こと,は憲法上、禁止されていない」と述べるとともに、「そのような措置を講じないからといって違憲の問題を生ずるものでもない」とも述べている。,名詞化
3341M,950302048-004,85,86,ただ、「法律で地方公共団体の選挙権を付与する措置を講ずることは憲法上、禁止されていない」と述べるとともに、「そのような措置を講じないからといって違憲の問題を生ずるものでも,ない,」とも述べている。,否定
3181M,950302048-005,23,23,つまりは立法政策にすべからく判断を一任した内容,で,ある。,推量
3201M,950302048-008,65,65,地方参政権については「住民が選挙する」と憲法は規定しており、「住民」の概念をめぐる裁判でもあったが、判決は「住民の日常生活に密接,に,関連する公共事務はその地方の住民の意思に基づき処理される」という解釈から参政権に道を開く判断を示した。,判断
3201M,950302048-013,71,71,地裁レベルでも、請求を棄却しながら「一定の外国人に市町村レベルの選挙権を憲法は許容しているとの見方も成り立つ」、あるいは「地域社会の重要,な,構成員である定住外国人が自治体の行政に参加できないことを不当とする見方もできる」と原告に一定の理解を示す判断が現れていた。,判断
1621M,950302048-014,24,24,こうした積み重ねの中で最高裁判決が出された,わけ,で、時代の流れとも言えよう言えよう。,判断
3181M,950302048-014,25,25,こうした積み重ねの中で最高裁判決が出されたわけ,で,、時代の流れとも言えよう言えよう。,推量
3201M,950302048-014,12,12,こうした積み重ねの中,で,最高裁判決が出されたわけで、時代の流れとも言えよう言えよう。,判断
0681Q,950302048-016,56,57,「納税という義務を課せられながら身近な自治にも参加できない」という今の状況に対する疑問は外国人の間だけで,なく,、各地の地方議会にも広がっている。,順接必要
0681M,950302048-016,56,57,「納税という義務を課せられながら身近な自治にも参加できない」という今の状況に対する疑問は外国人の間だけで,なく,、各地の地方議会にも広がっている。,順接必要
3201M,950302048-016,21,21,「納税という義務を課せられながら身近,な,自治にも参加できない」という今の状況に対する疑問は外国人の間だけでなく、各地の地方議会にも広がっている。,判断
3201M,950302048-016,55,55,「納税という義務を課せられながら身近な自治にも参加できない」という今の状況に対する疑問は外国人の間だけ,で,なく、各地の地方議会にも広がっている。,判断
3341M,950302048-016,56,57,「納税という義務を課せられながら身近な自治にも参加できない」という今の状況に対する疑問は外国人の間だけで,なく,、各地の地方議会にも広がっている。,否定
1593N,950302048-019,43,43,また、昨年の政治改革論議の中で政党助成法が成立し、定住外国人も政党への公費負担を担う,こと,からも参政権問題が議論されてきた。,名詞化
3201M,950302048-019,14,14,また、昨年の政治改革論議の中,で,政党助成法が成立し、定住外国人も政党への公費負担を担うことからも参政権問題が議論されてきた。,判断
1593N,950302048-021,14,14,「今の段階で参政権を論じる,こと,は同化政策につながる」と積極的には求めない立場の人々もいる。,名詞化
3201M,950302048-021,6,6,「今の段階,で,参政権を論じることは同化政策につながる」と積極的には求めない立場の人々もいる。,判断
3201M,950302048-022,27,27,「あくまで祖国を持つ海外公民としての権利獲得が先決,で,ある」という主張もある。,判断
3201M,950302048-023,15,15,昨年の選挙制度改革の論議の中,で,、自治省は海外在留邦人の選挙参加や選挙権の十八歳への引き下げ問題とともに、定住外国人の地方選挙参加問題を検討すると公言している。,判断
1593N,950302049-004,29,29,事実関係がまだはっきりしていないため、すぐに結論を出す,こと,はできない。,名詞化
0731Q,950302049-010,38,38,また、デリバティブは貸借対照表に直接記載されない簿外簿外取引が普通の,ため,、当事者以外に中身の把握が困難だ。,理由
0731N,950302049-010,38,38,また、デリバティブは貸借対照表に直接記載されない簿外簿外取引が普通の,ため,、当事者以外に中身の把握が困難だ。,理由
3201M,950302049-010,54,54,また、デリバティブは貸借対照表に直接記載されない簿外簿外取引が普通のため、当事者以外に中身の把握が困難,だ,。,判断
0731Q,950302049-012,21,21,大手銀行、証券はデリバティブ部門の拡充の,ため,、理数系の大学院生の大量採用など、人材確保に懸命だ。,理由
0731N,950302049-012,21,21,大手銀行、証券はデリバティブ部門の拡充の,ため,、理数系の大学院生の大量採用など、人材確保に懸命だ。,理由
3201M,950302049-012,46,46,大手銀行、証券はデリバティブ部門の拡充のため、理数系の大学院生の大量採用など、人材確保に懸命,だ,。,判断
3181M,950302049-013,47,47,ベアリングズ社の破たんは、改めてデリバティブ取引の危険な側面にスポットライトを当てた格好,だ,。,推量
3201M,950302049-013,29,29,ベアリングズ社の破たんは、改めてデリバティブ取引の危険,な,側面にスポットライトを当てた格好だ。,判断
3201M,950302049-019,13,13,それでも銀行が一応のまとも,な,決算ができるのは、低金利が続いているからだ。,判断
3201M,950302049-019,34,34,それでも銀行が一応のまともな決算ができるのは、低金利が続いているから,だ,。,判断
3201M,950302049-021,14,14,デリバティブ取引に熱心,な,米大手銀行では、会長自らが毎日、デリバティブ取引のチェックを行っているという話もある。,判断
3201M,950302049-023,17,17,一企業の破たんといっても、今回のよう,に,、金融・資本市場の混乱につながってくる。,判断
3201M,950302049-024,9,9,国際金融機関の間,で,は、これまでもデリバティブ取引の規制、管理の在り方をめぐり検討が行われてきた。,判断
3201M,950302049-027,41,41,デリバティブ取引のプラス面を否定しないが、実体経済から離れ、金融の仲間内,で,の浮き沈みという側面も指摘されている。,判断
0681Q,950302049-028,17,18,金融取引はそれ自体が目的では,ない,はずだ。,順接必要
0681M,950302049-028,17,18,金融取引はそれ自体が目的では,ない,はずだ。,順接必要
3201M,950302049-028,15,15,金融取引はそれ自体が目的,で,はないはずだ。,判断
3341M,950302049-028,17,18,金融取引はそれ自体が目的では,ない,はずだ。,否定
1593N,950302049-029,33,33,その意味で、行き過ぎたデリバティブ取引には、やがて反動がある,こと,を覚悟しなければならない。,名詞化
0611Q,950303044-001,18,20,あなたが役所に何かの用事で出掛けた,としよう,しよう。,順接仮定
0612Q,950303044-001,18,20,あなたが役所に何かの用事で出掛けた,としよう,しよう。,順接確定
3201M,950303044-001,12,12,あなたが役所に何かの用事,で,出掛けたとしようしよう。,判断
0681Q,950303044-003,10,11,必要なのは名前では,ない,、番号なのだ……。,順接必要
0681M,950303044-003,10,11,必要なのは名前では,ない,、番号なのだ……。,順接必要
3341M,950303044-003,10,11,必要なのは名前では,ない,、番号なのだ……。,否定
3201M,950303044-006,17,17,そうすれば「高度な事務処理を迅速,に,行うことが可能」だからという。,判断
3201M,950303044-007,5,5,何が高度,な,事務なのか不明だが、要するに住所の移動や所得の増減を瞬時に把握したいらしい。,判断
3201M,950303044-007,13,13,何が高度な事務なのか不明,だ,が、要するに住所の移動や所得の増減を瞬時に把握したいらしい。,判断
1593N,950303044-008,36,36,自治省というのはよほど暇なところか、国民を見下ろしているのか、ずいぶん手前勝手な,こと,を考えるものである。,名詞化
3181M,950303044-010,40,40,「住民記録システムのネットワーク構築研究会」は同省行政局長の私的諮問機関だそう,で,、十四人の委員で昨年八月に発足した。,推量
3201M,950303044-010,48,48,「住民記録システムのネットワーク構築研究会」は同省行政局長の私的諮問機関だそうで、十四人の委員,で,昨年八月に発足した。,判断
3201M,950303044-013,10,10,研究会とは名ばかり,で,、役所の思惑の隠れみのと言われても仕方がない。,判断
1593N,950303044-014,10,10,第二に公表の唐突な,こと,だ。,名詞化
2051M,950303044-014,10,11,第二に公表の唐突な,ことだ,。,推量
3201M,950303044-014,9,9,第二に公表の唐突,な,ことだ。,判断
0731Q,950303044-018,15,15,大蔵省はかねて税金の徴収徹底の,ため,納税者番号制に積極的だ。,理由
0731N,950303044-018,15,15,大蔵省はかねて税金の徴収徹底の,ため,納税者番号制に積極的だ。,理由
3201M,950303044-019,8,8,情報化の進む中,で,番号管理をする官庁は大きな権限を握れる。,判断
0482M,950303044-020,33,33,役所の縄張り争いか、共通戦略かはわからないが、国民と懸け離れた,ところ,で事態は確実に進行している。,推量
0721Q,950303044-020,34,34,役所の縄張り争いか、共通戦略かはわからないが、国民と懸け離れたところ,で,事態は確実に進行している。,理由
0721M,950303044-020,34,34,役所の縄張り争いか、共通戦略かはわからないが、国民と懸け離れたところ,で,事態は確実に進行している。,理由
3201M,950303044-020,34,34,役所の縄張り争いか、共通戦略かはわからないが、国民と懸け離れたところ,で,事態は確実に進行している。,判断
1593N,950303044-021,16,16,第三に、そしてこれが最も重要な,こと,だが、プライバシー保護と、その裏腹の関係にある情報公開の問題である。,名詞化
2051M,950303044-021,16,17,第三に、そしてこれが最も重要な,ことだ,が、プライバシー保護と、その裏腹の関係にある情報公開の問題である。,推量
3201M,950303044-021,47,47,第三に、そしてこれが最も重要なことだが、プライバシー保護と、その裏腹の関係にある情報公開の問題,で,ある。,判断
1181Q,950303044-022,26,26,研究会の報告は「プライバシーの保護に十分配慮した,うえ,」と条件がついているが、どう配慮するかは書かれていない。,添加
1593N,950303044-023,41,41,埼玉県志木市の市役所から住民基本台帳のコピーが名簿業者に持ち出されていた,こと,が一月、発覚した。,名詞化
3201M,950303044-025,11,11,恐らく迷宮入りになる,だろう,だろう。,判断
0681Q,950303044-027,17,18,プライバシーも何も、あったものでは,ない,。,順接必要
0681M,950303044-027,17,18,プライバシーも何も、あったものでは,ない,。,順接必要
0811Q,950303044-027,14,15,プライバシーも何も、あった,もので,はない。,理由
0811M,950303044-027,14,15,プライバシーも何も、あった,もので,はない。,理由
0821Q,950303044-027,14,14,プライバシーも何も、あった,もの,ではない。,理由
0821M,950303044-027,14,14,プライバシーも何も、あった,もの,ではない。,理由
0823M,950303044-027,14,14,プライバシーも何も、あった,もの,ではない。,感嘆
3181M,950303044-027,15,15,プライバシーも何も、あったもの,で,はない。,推量
3341M,950303044-027,17,18,プライバシーも何も、あったものでは,ない,。,否定
3201M,950303044-032,15,15,官僚が強く反対しているから,で,ある。,判断
3201M,950303044-034,14,14,一つは役所の持つ情報を透明,に,すること、いま一つは個人の情報が役所にどう集積されているかをチェックすること、である。,判断
1631M,950303044-035,39,39,情報化時代にあって、国民は自己に関する情報の流れをコントロールする権利がある,はず,である。,判断
3201M,950303044-039,54,54,「戦争は平和である。自由は屈従である。無知は力である」というのはジョージ・オーウェルの描いた恐怖政治の世界,で,のスローガンである。,判断
3201M,950303044-039,61,61,「戦争は平和である。自由は屈従である。無知は力である」というのはジョージ・オーウェルの描いた恐怖政治の世界でのスローガン,で,ある。,判断
3181M,950303044-040,18,18,小説から官僚たちが抜け出てきたよう,な,、そんな悪寒を覚える。,推量
3181M,950303045-002,51,51,地震後の避難所で、初めての熱い食べ物を振る舞ったラーメン屋さんが、遠慮気味の外国人に呼びかけた言葉,だ,。,推量
0681Q,950303045-005,14,15,救援もまた等しく実施され,ねば,ならない。,順接必要
0681M,950303045-005,14,15,救援もまた等しく実施され,ねば,ならない。,順接必要
1551M,950303045-005,14,19,救援もまた等しく実施され,ねばならない,。,当為
3201M,950303045-015,17,17,彼らの帰国は不十分な救援策の証明,で,もある。,判断
3201M,950303045-019,30,30,しかし、外国人の相談窓口である民間団体には「日本語だけの説明,で,は制度や手続きが分からない」との訴えが絶えない。,判断
3201M,950303045-025,20,20,日赤などが窓口になる義援金は支給の方針,だ,が、強制退去の措置を警戒して名乗り出る人は少ない。,判断
3201M,950303045-026,8,8,被害状況が不明,な,のもそのためだ。,判断
3201M,950303045-026,14,14,被害状況が不明なのもそのため,だ,。,判断
3201M,950303045-029,17,17,外国人に多い無保険者の問題が深刻,に,なりつつある。,判断
3201M,950303045-030,31,31,一年以内の滞在者は健康保険に加入できず、全額自己負担が原則,だ,。,判断
3201M,950303045-036,19,19,外国人学校の再建補助、事業再開に必要,な,低利融資、震災便乗の解雇など、不当な差別がないよう望みたい。,判断
3201M,950303045-038,5,5,市民の間,で,は、国籍を超えた助け合いが続いている。,判断
0611Q,950304054-004,24,26,双方の決断には、今回の震災が大きな誘因になった,とさ,れている。,順接仮定
0612Q,950304054-004,24,26,双方の決断には、今回の震災が大きな誘因になった,とさ,れている。,順接確定
0681Q,950304054-006,16,17,「こんなときに争っている場合では,ない,」との認識が、双方ともに強く働いたのだろうだろう。,順接必要
0681M,950304054-006,16,17,「こんなときに争っている場合では,ない,」との認識が、双方ともに強く働いたのだろうだろう。,順接必要
3181M,950304054-006,35,35,「こんなときに争っている場合ではない」との認識が、双方ともに強く働いたの,だろう,だろう。,推量
3201M,950304054-006,14,14,「こんなときに争っている場合,で,はない」との認識が、双方ともに強く働いたのだろうだろう。,判断
3341M,950304054-006,16,17,「こんなときに争っている場合では,ない,」との認識が、双方ともに強く働いたのだろうだろう。,否定
3201M,950304054-007,36,36,被告企業が公害対策にさらに努め、住民とともに地域の再生を目指す決意を明確,に,したのは歓迎すべきことと言えよう言えよう。,判断
0681Q,950304054-008,29,30,原告側は、解決金の約四割に当たる十五億円を「個人補償」で,なく,、生活環境の改善や地域再生のために生かすという。,順接必要
0681M,950304054-008,29,30,原告側は、解決金の約四割に当たる十五億円を「個人補償」で,なく,、生活環境の改善や地域再生のために生かすという。,順接必要
0731Q,950304054-008,45,46,原告側は、解決金の約四割に当たる十五億円を「個人補償」でなく、生活環境の改善や地域再生の,ために,生かすという。,理由
0731Q,950304054-008,45,45,原告側は、解決金の約四割に当たる十五億円を「個人補償」でなく、生活環境の改善や地域再生の,ため,に生かすという。,理由
0731N,950304054-008,45,45,原告側は、解決金の約四割に当たる十五億円を「個人補償」でなく、生活環境の改善や地域再生の,ため,に生かすという。,理由
3341M,950304054-008,29,30,原告側は、解決金の約四割に当たる十五億円を「個人補償」で,なく,、生活環境の改善や地域再生のために生かすという。,否定
3201M,950304054-012,30,30,提訴後に死亡した原告患者も百人程度はいる、と言われるほど,だ,。,判断
3201M,950304054-014,62,62,しかし、和解では、被告企業側が原告患者らに謝罪し、工場からの排出物質と大気汚染との因果関係を認めるなど、原告側の主張を大幅,に,受け入れた。,判断
3201M,950304054-016,13,13,被告企業側が、従来のかたくな,な,姿勢を転換した背景には、大気汚染をめぐる一連の公害訴訟での司法判断の定着がある。,判断
3201M,950304054-017,59,59,千葉川鉄、西淀川一次、川崎、倉敷の一審判決が、いずれも企業の共同不法責任を認め、賠償を命じているから,だ,。,判断
1593N,950304054-019,19,19,一方で、大きな課題が先送りされた,こと,は、誠に遺憾である。,名詞化
3201M,950304054-019,3,3,一方,で,、大きな課題が先送りされたことは、誠に遺憾である。,判断
3201M,950304054-019,26,26,一方で、大きな課題が先送りされたことは、誠に遺憾,で,ある。,判断
3201M,950304054-021,39,39,日本の空はいまや、工場排煙に含まれる硫黄酸化物より、窒素酸化物による汚染がはるか,に,深刻だ。,判断
