2881W,950209058-014,10,12,しかし、現実は対象,となっ,ている政府系金融機関の統合を先送りするための手段として諮問委を持ち出してきたにおいが強く感じられる。
2881W,950209058-014,10,13,しかし、現実は対象,となって,いる政府系金融機関の統合を先送りするための手段として諮問委を持ち出してきたにおいが強く感じられる。
2901W,950209058-014,37,39,しかし、現実は対象となっている政府系金融機関の統合を先送りするための手段,として,諮問委を持ち出してきたにおいが強く感じられる。
2902W,950209058-014,37,39,しかし、現実は対象となっている政府系金融機関の統合を先送りするための手段,として,諮問委を持ち出してきたにおいが強く感じられる。
0721Q,950209058-015,39,40,ある大蔵省首脳は「大蔵省は塩の民営化案を出している。どうしてそれだけで駄目な,んだ,」と述べ、開銀と輸銀の統合に不快感をあらわにしている。
0721M,950209058-015,39,40,ある大蔵省首脳は「大蔵省は塩の民営化案を出している。どうしてそれだけで駄目な,んだ,」と述べ、開銀と輸銀の統合に不快感をあらわにしている。
1351M,950209058-015,23,25,ある大蔵省首脳は「大蔵省は塩の民営化案を出し,ている,。どうしてそれだけで駄目なんだ」と述べ、開銀と輸銀の統合に不快感をあらわにしている。
1351M,950209058-015,64,66,ある大蔵省首脳は「大蔵省は塩の民営化案を出している。どうしてそれだけで駄目なんだ」と述べ、開銀と輸銀の統合に不快感をあらわにし,ている,。
1371M,950209058-015,23,25,ある大蔵省首脳は「大蔵省は塩の民営化案を出し,ている,。どうしてそれだけで駄目なんだ」と述べ、開銀と輸銀の統合に不快感をあらわにしている。
1371M,950209058-015,64,66,ある大蔵省首脳は「大蔵省は塩の民営化案を出している。どうしてそれだけで駄目なんだ」と述べ、開銀と輸銀の統合に不快感をあらわにし,ている,。
2011M,950209058-015,39,40,ある大蔵省首脳は「大蔵省は塩の民営化案を出している。どうしてそれだけで駄目な,んだ,」と述べ、開銀と輸銀の統合に不快感をあらわにしている。
3121T,950209058-015,38,39,ある大蔵省首脳は「大蔵省は塩の民営化案を出している。どうしてそれだけで駄目,なん,だ」と述べ、開銀と輸銀の統合に不快感をあらわにしている。
1351M,950209058-019,11,13,なぜなら、対象になっ,ている,六機関はいずれも「時代的使命」を終えたか、それに近い存在と見なされるからである。
1371M,950209058-019,11,13,なぜなら、対象になっ,ている,六機関はいずれも「時代的使命」を終えたか、それに近い存在と見なされるからである。
2861W,950209058-021,13,14,例えば開銀は戦後の復興期,には,大きな役割を果たしたが、いまや融資の大部分は民間金融機関で代替できる。
1321M,950209058-023,43,44,私たちは村山富市首相が特殊法人の見直しを表明して以来、本腰を入れて取り組むよう主張し,てき,た。
0862Q,950209058-025,4,5,それな,のに,、小さな一歩ともいえないような統合で立ち止まっていいはずがない。
0862M,950209058-025,4,5,それな,のに,、小さな一歩ともいえないような統合で立ち止まっていいはずがない。
1671M,950209058-025,32,36,それなのに、小さな一歩ともいえないような統合で立ち止まっていい,はずがない,。
1811M,950209058-025,29,31,それなのに、小さな一歩ともいえないような統合で立ち止まっ,ていい,はずがない。
2861W,950209058-026,8,9,せめて村山首相,には,十日のタイムリミットを絶対に変えず、六機関の統合と同時に総裁、理事の合理化をするぐらいのことは断行してもらいたい。
1351M,950209059-003,13,15,被災地の悩みが深刻になっ,ている,。
1371M,950209059-003,13,15,被災地の悩みが深刻になっ,ている,。
1351M,950209059-006,4,5,放置し,てい,てはいけない。
1371M,950209059-006,4,5,放置し,てい,てはいけない。
2051M,950209059-007,41,43,シートをかぶせ、散水しつつビルを解体する原則が、ほとんど守られていないのは困った,ことだ,。
0141P,950209059-008,3,5,余震,による,二次災害防止のために作業が急がれ、断水で水もままならない、という事情があるのは分かる。
0141D,950209059-008,3,5,余震,による,二次災害防止のために作業が急がれ、断水で水もままならない、という事情があるのは分かる。
0142P,950209059-008,3,5,余震,による,二次災害防止のために作業が急がれ、断水で水もままならない、という事情があるのは分かる。
0142D,950209059-008,3,5,余震,による,二次災害防止のために作業が急がれ、断水で水もままならない、という事情があるのは分かる。
0143P,950209059-008,3,5,余震,による,二次災害防止のために作業が急がれ、断水で水もままならない、という事情があるのは分かる。
0143D,950209059-008,3,5,余震,による,二次災害防止のために作業が急がれ、断水で水もままならない、という事情があるのは分かる。
0171P,950209059-008,3,5,余震,による,二次災害防止のために作業が急がれ、断水で水もままならない、という事情があるのは分かる。
0731Q,950209059-008,13,15,余震による二次災害防止の,ために,作業が急がれ、断水で水もままならない、という事情があるのは分かる。
0971C,950209059-009,4,7,だから,といって,「粉じん公害」のばらまきが許されるわけでもない。
1011Q,950209059-009,2,7,だ,からといって,「粉じん公害」のばらまきが許されるわけでもない。
1211D,950209059-009,4,6,だから,といっ,て「粉じん公害」のばらまきが許されるわけでもない。
1212M,950209059-009,4,6,だから,といっ,て「粉じん公害」のばらまきが許されるわけでもない。
1221D,950209059-011,4,5,肺がん,との,関係が憂慮される有害物質だからだ。
0281P,950209059-013,5,7,濃度調査,を始め,た環境庁には、幅広いデータの収集と、詳しい結果の公表を求めたい。
2861W,950209059-013,12,13,濃度調査を始めた環境庁,には,、幅広いデータの収集と、詳しい結果の公表を求めたい。
0731Q,950209059-016,12,14,街の復興を軌道に乗せる,ために,、一日も早い処理が望まれる。
0732Q,950209059-016,12,14,街の復興を軌道に乗せる,ために,、一日も早い処理が望まれる。
1211D,950209059-017,22,24,神戸、西宮、芦屋の三市では一年以上もかかる,という,。
1212M,950209059-017,22,24,神戸、西宮、芦屋の三市では一年以上もかかる,という,。
2101M,950209059-017,22,24,神戸、西宮、芦屋の三市では一年以上もかかる,という,。
2161M,950209059-018,12,15,もっと短縮する努力をし,てほしい,。
0341D,950209059-019,23,24,一般住宅は、公費負担が決まったことで費用の面,での,足かせはなくなった。
0342D,950209059-019,23,24,一般住宅は、公費負担が決まったことで費用の面,での,足かせはなくなった。
0343D,950209059-019,23,24,一般住宅は、公費負担が決まったことで費用の面,での,足かせはなくなった。
0344D,950209059-019,23,24,一般住宅は、公費負担が決まったことで費用の面,での,足かせはなくなった。
1351M,950209059-020,34,36,だが、手続きが「下見・許可・撤去」などと煩雑で、市役所の係も分かれ,ている,。
1371M,950209059-020,34,36,だが、手続きが「下見・許可・撤去」などと煩雑で、市役所の係も分かれ,ている,。
2861W,950209059-021,4,5,被災者,には,「同じような申し込みを何度もさせられ、ラチがあかない」と極めて不評だ。
0251P,950209059-022,20,22,さらに、解体・撤去は被災者の同意を前提,にして,いるため、本人の所在確認などに手間を取られ、作業自体もなかなかはかどらない。
0252T,950209059-022,20,22,さらに、解体・撤去は被災者の同意を前提,にして,いるため、本人の所在確認などに手間を取られ、作業自体もなかなかはかどらない。
0253P,950209059-022,20,22,さらに、解体・撤去は被災者の同意を前提,にして,いるため、本人の所在確認などに手間を取られ、作業自体もなかなかはかどらない。
0931Q,950209059-022,20,21,さらに、解体・撤去は被災者の同意を前提,にし,ているため、本人の所在確認などに手間を取られ、作業自体もなかなかはかどらない。
0932Q,950209059-022,20,21,さらに、解体・撤去は被災者の同意を前提,にし,ているため、本人の所在確認などに手間を取られ、作業自体もなかなかはかどらない。
0933W,950209059-022,20,21,さらに、解体・撤去は被災者の同意を前提,にし,ているため、本人の所在確認などに手間を取られ、作業自体もなかなかはかどらない。
1061Q,950209059-022,20,22,さらに、解体・撤去は被災者の同意を前提,にして,いるため、本人の所在確認などに手間を取られ、作業自体もなかなかはかどらない。
1062W,950209059-022,20,22,さらに、解体・撤去は被災者の同意を前提,にして,いるため、本人の所在確認などに手間を取られ、作業自体もなかなかはかどらない。
1351M,950209059-022,22,24,さらに、解体・撤去は被災者の同意を前提にし,ている,ため、本人の所在確認などに手間を取られ、作業自体もなかなかはかどらない。
1371M,950209059-022,22,24,さらに、解体・撤去は被災者の同意を前提にし,ている,ため、本人の所在確認などに手間を取られ、作業自体もなかなかはかどらない。
1351M,950209059-027,15,16,まだ、用地を完全には確保でき,てい,ない自治体すらある。
1371M,950209059-027,15,16,まだ、用地を完全には確保でき,てい,ない自治体すらある。
1351M,950209059-028,29,31,路上に放置されたがれき類は危険なうえ、交通の障害にもなっ,ている,。
1371M,950209059-028,29,31,路上に放置されたがれき類は危険なうえ、交通の障害にもなっ,ている,。
1351M,950209059-031,28,30,半面で、大手企業が工場の空き地を提供するなどの動きが出,ている,のは、大いに歓迎すべきことだ。
1371M,950209059-031,28,30,半面で、大手企業が工場の空き地を提供するなどの動きが出,ている,のは、大いに歓迎すべきことだ。
2051M,950209059-031,42,44,半面で、大手企業が工場の空き地を提供するなどの動きが出ているのは、大いに歓迎すべき,ことだ,。
1351M,950209059-034,54,55,西宮市・甲子園浜の仮置き場で確認したところ、入り口付近では約三百三百台のダンプ、トラックが数珠つなぎになっ,てい,た。
1371M,950209059-034,54,55,西宮市・甲子園浜の仮置き場で確認したところ、入り口付近では約三百三百台のダンプ、トラックが数珠つなぎになっ,てい,た。
1411Q,950209059-034,18,21,西宮市・甲子園浜の仮置き場で確認し,たところ,、入り口付近では約三百三百台のダンプ、トラックが数珠つなぎになっていた。
1412M,950209059-034,18,21,西宮市・甲子園浜の仮置き場で確認し,たところ,、入り口付近では約三百三百台のダンプ、トラックが数珠つなぎになっていた。
1211D,950209059-035,49,53,解体・撤去が本格化し、一方で建築資材の搬入も始まれば、市街地の交通渋滞がさらに深刻化するのは必至,といえよう,いえよう。
1212M,950209059-035,49,53,解体・撤去が本格化し、一方で建築資材の搬入も始まれば、市街地の交通渋滞がさらに深刻化するのは必至,といえよう,いえよう。
1213D,950209059-035,49,53,解体・撤去が本格化し、一方で建築資材の搬入も始まれば、市街地の交通渋滞がさらに深刻化するのは必至,といえよう,いえよう。
0731Q,950209059-036,11,13,「ダンプ公害」緩和の,ために,も、仮置き場を早急に確保すべきだ。
0721Q,950209059-038,41,42,がれきを運び出した車が、帰りに資材を持ち込むなど車両の効率的運用を図る必要もある,ので,はないか。
0721M,950209059-038,41,42,がれきを運び出した車が、帰りに資材を持ち込むなど車両の効率的運用を図る必要もある,ので,はないか。
2011M,950209059-038,41,42,がれきを運び出した車が、帰りに資材を持ち込むなど車両の効率的運用を図る必要もある,ので,はないか。
1351M,950210050-001,43,45,阪神大震災で大きな打撃を受けた関西経済の立て直しに向け、地元経済団体の動きが活発化し,ている,のは心強い。
1371M,950210050-001,43,45,阪神大震災で大きな打撃を受けた関西経済の立て直しに向け、地元経済団体の動きが活発化し,ている,のは心強い。
0731Q,950210050-002,27,29,打ちひしが打ちひしがれた地域に、新たな活力を吹き込む,ために,も経済の再建は急務だからである。
0732Q,950210050-002,27,29,打ちひしが打ちひしがれた地域に、新たな活力を吹き込む,ために,も経済の再建は急務だからである。
1221D,950210050-003,14,15,関西経済界には、国・自治体,との,連携で、数々の地域プロジェクトを推進してきたノウハウと実行力がある。
1321M,950210050-003,35,36,関西経済界には、国・自治体との連携で、数々の地域プロジェクトを推進し,てき,たノウハウと実行力がある。
2861W,950210050-003,6,7,関西経済界,には,、国・自治体との連携で、数々の地域プロジェクトを推進してきたノウハウと実行力がある。
2161M,950210050-004,23,26,今度は、それを震災復興に存分に生かし、発揮し,てほしい,。
2861W,950210050-005,39,40,関西生産性本部と関西経済同友会が九日、大阪市内で開いた「阪神大震災復興会議」,には,、約三百三百人の経済人らが参加し、「決起集会」の様相を呈した。
0091P,950210050-007,44,47,会議では、被災自治体・企業代表の被害実態報告を聞き、「復興と再生に向けた経済人の役割」,について,全体討議で議論を深めた。
0091N,950210050-007,44,47,会議では、被災自治体・企業代表の被害実態報告を聞き、「復興と再生に向けた経済人の役割」,について,全体討議で議論を深めた。
0092P,950210050-007,44,47,会議では、被災自治体・企業代表の被害実態報告を聞き、「復興と再生に向けた経済人の役割」,について,全体討議で議論を深めた。
0331P,950210050-008,15,18,緊急アピールには、広範な内容,にわたる,取り組みと決意が盛り込まれた。
0331D,950210050-008,15,18,緊急アピールには、広範な内容,にわたる,取り組みと決意が盛り込まれた。
2861W,950210050-008,7,8,緊急アピール,には,、広範な内容にわたる取り組みと決意が盛り込まれた。
0101P,950210050-012,11,13,生産活動や物流の回復,に関し,、税制・財政・金融の各面で政府に格段の措置を要望することにしたのは、自治体の側面支援にもなる。
0101D,950210050-012,11,13,生産活動や物流の回復,に関し,、税制・財政・金融の各面で政府に格段の措置を要望することにしたのは、自治体の側面支援にもなる。
0931Q,950210050-012,42,43,生産活動や物流の回復に関し、税制・財政・金融の各面で政府に格段の措置を要望すること,にし,たのは、自治体の側面支援にもなる。
0932Q,950210050-012,42,43,生産活動や物流の回復に関し、税制・財政・金融の各面で政府に格段の措置を要望すること,にし,たのは、自治体の側面支援にもなる。
0933W,950210050-012,42,43,生産活動や物流の回復に関し、税制・財政・金融の各面で政府に格段の措置を要望すること,にし,たのは、自治体の側面支援にもなる。
1861M,950210050-012,40,43,生産活動や物流の回復に関し、税制・財政・金融の各面で政府に格段の措置を要望する,ことにし,たのは、自治体の側面支援にもなる。
0031P,950210050-013,22,24,注目したいのは、新しい地域づくりのビジョン,として,「魅力ある産業の育成」に加え、「安全」重視の姿勢を明確にしたことだ。
0031N,950210050-013,22,24,注目したいのは、新しい地域づくりのビジョン,として,「魅力ある産業の育成」に加え、「安全」重視の姿勢を明確にしたことだ。
0032T,950210050-013,22,24,注目したいのは、新しい地域づくりのビジョン,として,「魅力ある産業の育成」に加え、「安全」重視の姿勢を明確にしたことだ。
2051M,950210050-013,55,57,注目したいのは、新しい地域づくりのビジョンとして「魅力ある産業の育成」に加え、「安全」重視の姿勢を明確にした,ことだ,。
2901W,950210050-013,22,24,注目したいのは、新しい地域づくりのビジョン,として,「魅力ある産業の育成」に加え、「安全」重視の姿勢を明確にしたことだ。
2902W,950210050-013,22,24,注目したいのは、新しい地域づくりのビジョン,として,「魅力ある産業の育成」に加え、「安全」重視の姿勢を明確にしたことだ。
1211D,950210050-014,34,38,「ボランティア都市」をつくろうつくろう、との提言も教訓を生かすもの,といえよう,いえよう。
1212M,950210050-014,34,38,「ボランティア都市」をつくろうつくろう、との提言も教訓を生かすもの,といえよう,いえよう。
1213D,950210050-014,34,38,「ボランティア都市」をつくろうつくろう、との提言も教訓を生かすもの,といえよう,いえよう。
2101M,950210050-014,34,38,「ボランティア都市」をつくろうつくろう、との提言も教訓を生かすもの,といえよう,いえよう。
1221D,950210050-017,4,5,自治体,との,二人三脚で、新たな展望を切り開きたい。
0061P,950210050-018,43,46,関西は、福井県を含めた二府五県で日本の国民総生産の約一七％を占め、カナダ並みの経済力,を持って,いる地域である。
0061N,950210050-018,43,46,関西は、福井県を含めた二府五県で日本の国民総生産の約一七％を占め、カナダ並みの経済力,を持って,いる地域である。
0062P,950210050-018,43,46,関西は、福井県を含めた二府五県で日本の国民総生産の約一七％を占め、カナダ並みの経済力,を持って,いる地域である。
0062N,950210050-018,43,46,関西は、福井県を含めた二府五県で日本の国民総生産の約一七％を占め、カナダ並みの経済力,を持って,いる地域である。
0063P,950210050-018,43,46,関西は、福井県を含めた二府五県で日本の国民総生産の約一七％を占め、カナダ並みの経済力,を持って,いる地域である。
0063N,950210050-018,43,46,関西は、福井県を含めた二府五県で日本の国民総生産の約一七％を占め、カナダ並みの経済力,を持って,いる地域である。
1351M,950210050-018,46,48,関西は、福井県を含めた二府五県で日本の国民総生産の約一七％を占め、カナダ並みの経済力を持っ,ている,地域である。
1371M,950210050-018,46,48,関西は、福井県を含めた二府五県で日本の国民総生産の約一七％を占め、カナダ並みの経済力を持っ,ている,地域である。
1221D,950210050-019,6,7,アジア諸国,との,経済活動も活発化しており、今回の震災は、国際的な影響も広げている。
1351M,950210050-019,17,19,アジア諸国との経済活動も活発化し,ており,、今回の震災は、国際的な影響も広げている。
1351M,950210050-019,37,39,アジア諸国との経済活動も活発化しており、今回の震災は、国際的な影響も広げ,ている,。
1371M,950210050-019,17,19,アジア諸国との経済活動も活発化し,ており,、今回の震災は、国際的な影響も広げている。
1371M,950210050-019,37,39,アジア諸国との経済活動も活発化しており、今回の震災は、国際的な影響も広げ,ている,。
1221D,950210050-020,45,46,先日、大蔵省で開かれた全国財務局長会議では、兵庫県を中心に個人消費や産業活動が停滞する、,との,見通しが報告された。
0871Q,950210050-024,30,31,関係経済団体の首脳が村山富市首相に直接、支援と協力を要請し,ても,きた。
1321M,950210050-024,30,32,関係経済団体の首脳が村山富市首相に直接、支援と協力を要請し,てもき,た。
1321M,950210050-025,56,57,関西の経済団体は、これまで関西国際空港、関西文化学術研究都市建設、大阪湾ベイエリア整備などで、大きな成果を上げ,てき,た。
1221D,950210050-026,34,35,半面で、「経済重視の開発」が地域住民を疎外し、環境を破壊している、,との,批判を招いたことは否定できない。
1351M,950210050-026,30,32,半面で、「経済重視の開発」が地域住民を疎外し、環境を破壊し,ている,、との批判を招いたことは否定できない。
1371M,950210050-026,30,32,半面で、「経済重視の開発」が地域住民を疎外し、環境を破壊し,ている,、との批判を招いたことは否定できない。
2691T,950210050-026,42,44,半面で、「経済重視の開発」が地域住民を疎外し、環境を破壊している、との批判を招いた,ことは,否定できない。
1351M,950210050-027,50,51,この日の会議の冒頭あいさつで、森井清二関西生産性本部会長は「経済効率性や快適性の追求にのみとらわれ,てい,た」ことへの反省を率直に述べ、「多元的・重層的な安全システムを織り込んだ総合的な都市政策の推進」を呼び掛けた。
1371M,950210050-027,50,51,この日の会議の冒頭あいさつで、森井清二関西生産性本部会長は「経済効率性や快適性の追求にのみとらわれ,てい,た」ことへの反省を率直に述べ、「多元的・重層的な安全システムを織り込んだ総合的な都市政策の推進」を呼び掛けた。
0721Q,950210051-003,28,29,布団の敷き詰められた体育館を出て、たばこをふかしていた,のだ,。
0721M,950210051-003,28,29,布団の敷き詰められた体育館を出て、たばこをふかしていた,のだ,。
1351M,950210051-003,25,26,布団の敷き詰められた体育館を出て、たばこをふかし,てい,たのだ。
1371M,950210051-003,25,26,布団の敷き詰められた体育館を出て、たばこをふかし,てい,たのだ。
2011M,950210051-003,28,29,布団の敷き詰められた体育館を出て、たばこをふかしていた,のだ,。
1351M,950210051-010,44,45,できあがった靴を、きれいにふき、箱に収める単純な仕事だったが、それが女所帯の生活を支え,てい,た。
1371M,950210051-010,44,45,できあがった靴を、きれいにふき、箱に収める単純な仕事だったが、それが女所帯の生活を支え,てい,た。
1351M,950210051-014,36,38,生命の危機を脱し、避難所で暮らす被災者の中に、雇用への不安が、忍び寄っ,ている,。
1371M,950210051-014,36,38,生命の危機を脱し、避難所で暮らす被災者の中に、雇用への不安が、忍び寄っ,ている,。
2761T,950210051-015,4,7,大中小,を問わず,、雇用関係をきっちり定めた企業に働いていた場合は、企業のシステムが、被災者をなんとか援護する。
3031T,950210051-019,11,12,実は、この女性の場合,でも,失業給付を受け取れる可能性が強い。
0731Q,950210051-021,26,28,これが法律の建前だが、実際には保険料の負担を避ける,ために,、制度に加入していない零細企業は多い。
0732Q,950210051-021,26,28,これが法律の建前だが、実際には保険料の負担を避ける,ために,、制度に加入していない零細企業は多い。
1351M,950210051-021,36,37,これが法律の建前だが、実際には保険料の負担を避けるために、制度に加入し,てい,ない零細企業は多い。
1371M,950210051-021,36,37,これが法律の建前だが、実際には保険料の負担を避けるために、制度に加入し,てい,ない零細企業は多い。
2861W,950210051-021,14,15,これが法律の建前だが、実際,には,保険料の負担を避けるために、制度に加入していない零細企業は多い。
0871Q,950210051-022,6,7,そうであっ,ても,、激甚災害法適用地域に指定された以上、とにかく働いていたことを証明する何らかの書類を公共職業安定所に出す。
1211D,950210051-025,12,14,雇用保険の遡及確認制度,という,。
1212M,950210051-025,12,14,雇用保険の遡及確認制度,という,。
1213D,950210051-025,12,14,雇用保険の遡及確認制度,という,。
1351M,950210051-027,24,26,なんとか、受け取れるようにしたいと労働省は言っ,ている,。
1371M,950210051-027,24,26,なんとか、受け取れるようにしたいと労働省は言っ,ている,。
1871M,950210051-027,11,14,なんとか、受け取れる,ようにし,たいと労働省は言っている。
0681Q,950210051-029,4,7,そうで,なければ,、いたずらに不安が増幅する。
0681M,950210051-029,4,7,そうで,なければ,、いたずらに不安が増幅する。
1351M,950210051-030,15,17,現地のメディアは繰り返し伝え,ている,が、もっと徹底したＰＲがいる。
1371M,950210051-030,15,17,現地のメディアは繰り返し伝え,ている,が、もっと徹底したＰＲがいる。
0861Q,950210051-032,28,29,この雇用保険の弾力的運用は、すでに現地に通達されている,のに,、被災者に浸透しきれていない。
0862Q,950210051-032,28,29,この雇用保険の弾力的運用は、すでに現地に通達されている,のに,、被災者に浸透しきれていない。
0862M,950210051-032,28,29,この雇用保険の弾力的運用は、すでに現地に通達されている,のに,、被災者に浸透しきれていない。
1351M,950210051-032,40,41,この雇用保険の弾力的運用は、すでに現地に通達されているのに、被災者に浸透しきれ,てい,ない。
1371M,950210051-032,40,41,この雇用保険の弾力的運用は、すでに現地に通達されているのに、被災者に浸透しきれ,てい,ない。
0031P,950210051-033,7,9,例えば労働省,として,チームをつくり、避難所をＰＲして回れないか。
0031N,950210051-033,7,9,例えば労働省,として,チームをつくり、避難所をＰＲして回れないか。
0032T,950210051-033,7,9,例えば労働省,として,チームをつくり、避難所をＰＲして回れないか。
2901W,950210051-033,7,9,例えば労働省,として,チームをつくり、避難所をＰＲして回れないか。
2902W,950210051-033,7,9,例えば労働省,として,チームをつくり、避難所をＰＲして回れないか。
2861W,950210051-038,4,5,被災者,には,「近さ」が重要だ。
0031P,950210051-039,9,11,被災地の雇用対策,として,、同省はほかに、雇用調整助成金支給の特例措置をはじめ幾つかの対策を打ち出している。
0031N,950210051-039,9,11,被災地の雇用対策,として,、同省はほかに、雇用調整助成金支給の特例措置をはじめ幾つかの対策を打ち出している。
0032T,950210051-039,9,11,被災地の雇用対策,として,、同省はほかに、雇用調整助成金支給の特例措置をはじめ幾つかの対策を打ち出している。
0281P,950210051-039,34,37,被災地の雇用対策として、同省はほかに、雇用調整助成金支給の特例措置,をはじめ,幾つかの対策を打ち出している。
1351M,950210051-039,49,51,被災地の雇用対策として、同省はほかに、雇用調整助成金支給の特例措置をはじめ幾つかの対策を打ち出し,ている,。
1371M,950210051-039,49,51,被災地の雇用対策として、同省はほかに、雇用調整助成金支給の特例措置をはじめ幾つかの対策を打ち出し,ている,。
2901W,950210051-039,9,11,被災地の雇用対策,として,、同省はほかに、雇用調整助成金支給の特例措置をはじめ幾つかの対策を打ち出している。
2902W,950210051-039,9,11,被災地の雇用対策,として,、同省はほかに、雇用調整助成金支給の特例措置をはじめ幾つかの対策を打ち出している。
1351M,950210051-042,11,13,しかし、現に打ち出し,ている,対策の確実な浸透が当面は大事だ。
1371M,950210051-042,11,13,しかし、現に打ち出し,ている,対策の確実な浸透が当面は大事だ。
0141P,950210051-044,10,12,中期的には公共事業,による,雇用創出、中小企業再生による職場の確保などが展望できる。
0141P,950210051-044,24,26,中期的には公共事業による雇用創出、中小企業再生,による,職場の確保などが展望できる。
0141D,950210051-044,10,12,中期的には公共事業,による,雇用創出、中小企業再生による職場の確保などが展望できる。
0141D,950210051-044,24,26,中期的には公共事業による雇用創出、中小企業再生,による,職場の確保などが展望できる。
0142P,950210051-044,10,12,中期的には公共事業,による,雇用創出、中小企業再生による職場の確保などが展望できる。
0142P,950210051-044,24,26,中期的には公共事業による雇用創出、中小企業再生,による,職場の確保などが展望できる。
0142D,950210051-044,10,12,中期的には公共事業,による,雇用創出、中小企業再生による職場の確保などが展望できる。
0142D,950210051-044,24,26,中期的には公共事業による雇用創出、中小企業再生,による,職場の確保などが展望できる。
0143P,950210051-044,10,12,中期的には公共事業,による,雇用創出、中小企業再生による職場の確保などが展望できる。
0143P,950210051-044,24,26,中期的には公共事業による雇用創出、中小企業再生,による,職場の確保などが展望できる。
0143D,950210051-044,10,12,中期的には公共事業,による,雇用創出、中小企業再生による職場の確保などが展望できる。
0143D,950210051-044,24,26,中期的には公共事業による雇用創出、中小企業再生,による,職場の確保などが展望できる。
0171P,950210051-044,10,12,中期的には公共事業,による,雇用創出、中小企業再生による職場の確保などが展望できる。
0171P,950210051-044,24,26,中期的には公共事業による雇用創出、中小企業再生,による,職場の確保などが展望できる。
3121T,950210051-045,8,9,だが、いま大切,なの,は行政の積極さだ。
1351M,950210051-046,8,10,前例にとらわれ,ている,時ではない。
1371M,950210051-046,8,10,前例にとらわれ,ている,時ではない。
0141P,950211050-006,10,12,まず災害対策基本法,による,「非常災害対策本部」を設置した後、被害の大きさに驚いて「緊急対策本部」に。
0141D,950211050-006,10,12,まず災害対策基本法,による,「非常災害対策本部」を設置した後、被害の大きさに驚いて「緊急対策本部」に。
0142P,950211050-006,10,12,まず災害対策基本法,による,「非常災害対策本部」を設置した後、被害の大きさに驚いて「緊急対策本部」に。
0142D,950211050-006,10,12,まず災害対策基本法,による,「非常災害対策本部」を設置した後、被害の大きさに驚いて「緊急対策本部」に。
0143P,950211050-006,10,12,まず災害対策基本法,による,「非常災害対策本部」を設置した後、被害の大きさに驚いて「緊急対策本部」に。
0143D,950211050-006,10,12,まず災害対策基本法,による,「非常災害対策本部」を設置した後、被害の大きさに驚いて「緊急対策本部」に。
0171P,950211050-006,10,12,まず災害対策基本法,による,「非常災害対策本部」を設置した後、被害の大きさに驚いて「緊急対策本部」に。
1221D,950211050-007,3,4,現地,との,連携の不備が分かると「現地対策本部」。
0721Q,950211050-010,38,39,それを遅ればせながら「復興委員会」「復興本部」の設置で復興作業を一元化する,のだ,から心機一転、態勢立て直しの好機である。
0721M,950211050-010,38,39,それを遅ればせながら「復興委員会」「復興本部」の設置で復興作業を一元化する,のだ,から心機一転、態勢立て直しの好機である。
2011M,950211050-010,38,39,それを遅ればせながら「復興委員会」「復興本部」の設置で復興作業を一元化する,のだ,から心機一転、態勢立て直しの好機である。
1721M,950211050-011,24,28,我が国の都市復興は関東大震災や終戦後を持ち出す,までもなく,場当たり的で無秩序。
1321M,950211050-013,54,55,片仮名で「コウベ」と書く方が似合う国際都市・神戸は華やかな外見とは裏腹に元来、重厚長大産業と中小企業が支え,てき,た都市である。
2451M,950211050-013,32,33,片仮名で「コウベ」と書く方が似合う国際都市・神戸は華やかな外見,とは,裏腹に元来、重厚長大産業と中小企業が支えてきた都市である。
2451W,950211050-013,32,33,片仮名で「コウベ」と書く方が似合う国際都市・神戸は華やかな外見,とは,裏腹に元来、重厚長大産業と中小企業が支えてきた都市である。
2452W,950211050-013,32,33,片仮名で「コウベ」と書く方が似合う国際都市・神戸は華やかな外見,とは,裏腹に元来、重厚長大産業と中小企業が支えてきた都市である。
1211D,950211050-014,48,50,この産業構造を巧みに変容させながら、一方で六甲の裏山を削って宅地造成、その残土で海上都市を造る,という,一石二鳥の意欲的な都市づくりを行ってきた。
1212M,950211050-014,48,50,この産業構造を巧みに変容させながら、一方で六甲の裏山を削って宅地造成、その残土で海上都市を造る,という,一石二鳥の意欲的な都市づくりを行ってきた。
1321M,950211050-014,68,69,この産業構造を巧みに変容させながら、一方で六甲の裏山を削って宅地造成、その残土で海上都市を造るという一石二鳥の意欲的な都市づくりを行っ,てき,た。
2101M,950211050-014,48,50,この産業構造を巧みに変容させながら、一方で六甲の裏山を削って宅地造成、その残土で海上都市を造る,という,一石二鳥の意欲的な都市づくりを行ってきた。
0721Q,950211050-015,41,42,これは過去数代の市長の努力と市民の英知のたまものだが、今回それが一気に無に帰した,ので,ある。
0721M,950211050-015,41,42,これは過去数代の市長の努力と市民の英知のたまものだが、今回それが一気に無に帰した,ので,ある。
2011M,950211050-015,41,42,これは過去数代の市長の努力と市民の英知のたまものだが、今回それが一気に無に帰した,ので,ある。
0871Q,950211050-017,8,9,神戸港一つとっ,ても,復興の数年間で物流そのものが変わろう変わろうし、一度離れた船が戻ってくるとは限らない。
1321M,950211050-017,43,45,神戸港一つとっても復興の数年間で物流そのものが変わろう変わろうし、一度離れた船が戻っ,てくる,とは限らない。
1651M,950211050-017,46,51,神戸港一つとっても復興の数年間で物流そのものが変わろう変わろうし、一度離れた船が戻ってくる,とは限らない,。
