['1271M']	950222054-020	13	16	障害のかなり重い人も迎え	てくれる	。
['1411Q']	950125053-010	23	26	地震時での災害弱者の危険性は常々指摘されてき	たところ	だったが、不幸にして実証されてしまった。
['0933W']	950124042-032	43	44	住宅や生活資金の融資、減税措置、失業者の就職相談を含め、すべての将来展望をひとまとめ	にし	た「青写真」を、政府と自治体の責任で示す時期だろうだろう。
['1881M']	950126047-021	44	45	尼崎市では「家屋を修理すれば、市から補助がある」と、うそを言って工事契約を結ぼう結ぼう	とし	た詐欺未遂事件があった。
['1761M']	950127047-034	16	23	もちろん、外部の支援だけに頼る	わけにはいかない	。
['1212M']	950202055-003	46	48	価格革命に立ち向かおう立ち向かおうと、必死で身を削っている経済界の中で「赤字だから値上げ」	という	論理だけでは利用者の納得は得られまい。
['0271D']	950105041-028	27	29	価値ある国際プロジェクトに日本は積極的に参加し、欧米	からの	基礎科学ただ乗りただ乗り批判を返上したい。
['0271D']	950101046-004	6	8	イスラエル	からの	報道によると、原因は入植者による居住区域の拡張工事。
['0201D']	950104101-004	27	30	未公表資料を収集しながら水俣病発生のメカニズムの解明	に当たっ	ている。
['0551Q']	950104043-009	6	10	年齢を経る	にしたがい	、体内の水分は減る。
['0681M']	950104159-003	59	61	理由は明確にされていないが、争点が内政問題中心となる可能性が大きく、外交・安保問題の専門家である同氏に有利な状況では	ないと	判断したとみられている。
['0331N']	950101060-003	15	19	土谷彫刻の素材は、鉄、木、石	にわたって	いるが、いずれも硬材に終始している。
['0721Q']	950104077-014	13	14	「一番苦しい所だと聞いた	ので	、頑張れば相手もついてこれこれないはず」との読みが当たり、一気に突き放した。
['0031N']	950101020-041	15	17	日本が直面する政治のビジョン	として	当然の指針だ。
['0721Q']	950103018-020	29	30	五五年体制の裏表の主役を演じた自民・社会両党両党の登場な	のだ	から、規制緩和に慎重なのはやむを得ないという見方がある。
['2861W']	950210051-021	14	15	これが法律の建前だが、実際	には	保険料の負担を避けるために、制度に加入していない零細企業は多い。
['0091N']	950126048-019	17	20	チェチェン問題や、アジア政策全般	について	の言及もなかった。
['2691T']	950101034-005	70	72	国営に戻すべき分野として同副首相はアルミニウム、エネルギー、軍需産業を挙げ、「外国企業が一五％の株式を取得し役員会への代表派遣を可能にした	ことは	、ロシア国家の安全保障に直接脅威を与える」と述べた。
['0032T']	950101034-005	10	12	国営に戻すべき分野	として	同副首相はアルミニウム、エネルギー、軍需産業を挙げ、「外国企業が一五％の株式を取得し役員会への代表派遣を可能にしたことは、ロシア国家の安全保障に直接脅威を与える」と述べた。
['0721Q']	950217044-014	16	17	美談だけでは済まない時期に入る	のだ	。
['2691T']	950104011-013	69	71	羽田氏擁立グループの中には「派閥的活動には絶対反対」という議員もおり、どの程度の集団になるのかは微妙だが、新進党の大きな不安定材料となる	ことは	必至だ。
['2461M']	950103048-003	35	38	贈った宝飾品で最も多かったのは指輪で、ネックレス、イヤリング・ピアス	といった	順。
['1212M']	950103048-003	35	37	贈った宝飾品で最も多かったのは指輪で、ネックレス、イヤリング・ピアス	といっ	た順。
['0201D']	950212037-047	4	7	ヤスリ	にあたる	ダイヤにスピードを与えると研磨できる。
['0041P']	950127048-026	20	23	しかし、厳しいリストラに追われる製造業	から見る	と、生ぬるいとの指摘もある。
['0041P']	950127048-026	20	24	しかし、厳しいリストラに追われる製造業	から見ると	、生ぬるいとの指摘もある。
['0032T']	950228056-010	56	58	とはいえ、震災発生時に見せた村山首相の危機認識、ちぐはぐな言動、緩慢な対応ぶりは、率直に言って国政の最高責任者	として	の適格性、資質に疑問符をつけざるを得ないほどお粗末なものであった。
['0201N']	950202055-029	34	38	運輸省では研究会を設け、運賃政策について検討しているようだが、査定	に当たって	、そうした成果を活用してもらいたい。
['0091N']	950202055-029	17	20	運輸省では研究会を設け、運賃政策	について	検討しているようだが、査定に当たって、そうした成果を活用してもらいたい。
['2051M']	950215054-044	21	23	前川社長は「創造していくことが生きていく	ことで	あって、競争ではない」との持論から、量より質を追う経営を目指してきた。
['1381M']	950215054-044	18	20	前川社長は「創造していくことが生き	ていく	ことであって、競争ではない」との持論から、量より質を追う経営を目指してきた。
['1321M']	950215054-044	55	56	前川社長は「創造していくことが生きていくことであって、競争ではない」との持論から、量より質を追う経営を目指し	てき	た。
['1381M']	950215054-044	10	12	前川社長は「創造し	ていく	ことが生きていくことであって、競争ではない」との持論から、量より質を追う経営を目指してきた。
['0031N']	950225047-006	6	8	公開の実務	として	閲覧の際に手書きでメモを取ることは認められている。
['1221D']	950208058-008	24	25	このため防衛庁は、現行の法制自体には問題はない	との	考えから、法改正や新規立法はせず、自主的に出動する場合の判断基準を政・省令で明文化する方針という。
['0011P']	950128045-030	4	7	わが国	にとって	避けられない問題である。
['0011P']	950128045-030	4	6	わが国	にとっ	て避けられない問題である。
['0032T']	950101074-023	19	21	昨年には同商工会議所代表団のメンバー	として	北京を訪問。
['1921M']	950215054-039	49	53	独立法人にすると、分社間の物の移動は売り買いになり、その手続き、処理が必要になって、無駄も増える	ことになる	。
['0933W']	950107043-013	24	25	また、同氏がマスメディアと政治権力を同時に手中	にし	たことも問題を複雑にした。
['0301D']	950103055-003	13	15	この日のメンバーは、三区	までの	選手が平均年齢二十二十歳、四区以降が三十三十一歳。
['0121N']	950128045-014	16	20	裁判は「ともに知れない」の要件	をめぐって	争われた。
['0031N']	950104232-012	23	25	今は同大学職員になり、セミナーのディレクター	として	準備に奔走している。
['0031N']	950224054-010	18	20	プルトニウム輸送の時、日本は「原則	として	輸送船は領海外を通る」と明言したが、今回は何も言っていない。
['1381M']	950101008-040	11	13	国連改革を前提に考え	ていく	。
['3031T']	950120049-008	8	9	救出が一人一人	でも	多いよう、関係機関は使いうる手段をすべて尽くすべきだ。
['1211D']	950212037-056	37	39	日本経済は急激な円高円高に見舞われ、システム全体が制度疲労を起こしている	といわ	れる。
['0501Q']	950125053-009	9	11	高齢者、中でも寝	たきり	のお年寄りや体に障害のある人、乳幼児などがその範囲に入る。
['2771T']	950227033-006	46	50	ところが阪神大震災では一番重要な情報収集が遅れ、自衛隊の初動問題に代表されるように首相官邸	だけでなく	政府全体の対応が後手に回った。
['2451M']	950202054-026	46	47	消防力の絶対数不足をカバーするのが近隣自治体の消防だが、実戦的な広域協力体制が確立していた	とは	言えない。
['2051M']	950220032-020	39	41	一例を挙げれば、前回の値上げと同時期からタクシー各社が乗務員数を増やしている	ことだ	。
['0721Q']	950101068-007	63	64	今後の作陶に私が期待するのは、器の形と文様とが一体化した、より自由な表現であり、願わくば奇妙に形式化された型から離れてほしい	ので	ある。
['0541D']	950224053-032	30	33	均等法施行以後、十一社百三件の申請があるのだが、会社が調停	に応じた	のは今回の例だけだ。
['2451M']	950103095-008	62	63	しかし、よく似た化合物は試薬として市販されており、農薬を投棄した場合にも残ることがあることから、ただちにサリンが製造された	とは	断定できないという。
['2861W']	950103080-006	50	51	奈良育英は、前線からのプレスを最後まで徹底して清水市商の攻撃を中央へ偏らせ、エースストライカー安永	には	杉田、石渡が２人２人がかりでマーク、容易に前を向かせない。
['1212M']	950114046-002	15	17	その最たるものは「リベラル」	という	言葉。
['2881W']	950112044-017	8	10	数年前にブーム	となっ	たシベリアンハスキー犬は一時、二十二十万円から三十三十万円の高額な値段が付いたが、繁殖が盛んになり、今では「バブル犬」といわれ一万円でも引き取り手がないこともある、と聞く。
['0032T']	950206068-006	50	52	このほか、高校の社会科、理科、家庭科の教師がチームを組んで環境教育に取り組んだ例や、「表現」の授業	として	音楽や図工のほかに朗読や演劇、ダンスを取り入れた実践も披露された。
['1212M']	950101071-024	75	77	政府統計は中国系移民数の全体しか把握していないため、香港人の総数ははっきりしないが、大トロント市域で三十三十五万人、バンクーバー市域で二十二十五万人	という	のが推定。
['0031P']	950113053-013	5	7	その要因	として	「保護、規制の下にある産業の生産性の低さ」「まだ高すぎる地価」「これらを中心とする経済のゆがんだ構造から発生する円高円高」を挙げる。
['3031T']	950104048-003	66	67	「電機・電子・通信」「自動車」が軒並み二ケタの割合を回答し、特に日立製作所、松下電器産業、シャープ、ソニーの四社は四割以上、自動車	でも	二割から四割だった。
['1321M']	950117042-017	18	19	これは、財政赤字削減を政策の柱にし	てき	たクリントン大統領のこれまでの政策を変更するもので、人気取りのためとみられても仕方のない決断である。
['0811M']	950117042-017	42	44	これは、財政赤字削減を政策の柱にしてきたクリントン大統領のこれまでの政策を変更する	もので	、人気取りのためとみられても仕方のない決断である。
['0721Q']	950203050-013	34	35	課題図書の中には、その時代の抱える問題を作品化したものが少なくない	ので	、子どもたちに社会への目を開き、考えさせるきっかけにもなっている。
['0151P']	950205035-026	6	9	きちんと筋	を通して	もらいたい。
['0151P']	950205035-026	6	8	きちんと筋	を通し	てもらいたい。
['1451M']	950111045-006	12	15	「ゆとりの時間」を削っ	てしまっ	た学校も少なくない。
['0862M']	950121046-017	89	90	前回は「政治腐敗や、政・官・業の癒着構造などに起因する国民の政治不信を払拭し、真に国民の利益を代弁する健全な政党政治を確立することが今ほど求められているときはない」と雄弁だった	のに	、今回は「新選挙制度の趣旨が生かされる政党本位の政治の実現と腐敗防止の徹底を図る」と素っ気ない素っ気ない。
['2161M']	950206067-027	28	31	日本の通貨当局は、各国や国際金融機関との信頼関係を深め	てほしい	。
['1212M']	950104031-002	21	23	インド洋に面した保養地ダーバンでは、浜辺	という	浜辺が海水浴客でギッシリ。
['1211D']	950104020-039	18	21	それだけで立派に国際人の資格がある	といえる	のではないか。
['3031T']	950131056-020	23	24	五五年体制時代の野党はまさにそうだったが、今	でも	その感覚から脱しておらず、新進党も含め野党は何かにつけ「国会でただす」という。
['0721Q']	950128045-001	30	33	どうして何の罪もない子供たちがこうも差別され、不利益を被る	のだろう	だろうか。
['2881W']	950108031-027	35	37	政治家は選挙区事情での所属党派の変更をほしいままほしいままにし、狭小	となっ	た選挙区では中選挙区制以上のサービス合戦や金権選挙の横行が懸念されている。
['0971C']	950110041-014	42	45	「地方の時代」が叫ばれて久しいが、これまでの地方分権論議は掛け声倒れに終わってきた	といって	も過言ではない。
['0971C']	950110041-014	42	46	「地方の時代」が叫ばれて久しいが、これまでの地方分権論議は掛け声倒れに終わってきた	といっても	過言ではない。
['0551D']	950129037-008	14	16	芦屋市でも、所定の防災計画	に従い	、市立小・中学校十二校全部が避難所に早変わりし、全市の避難者の半数余を受け入れてきた。
['0121P']	950101134-012	31	33	出発後はもらった計画表を毎日広げ、どの辺りを走っているか思い	を巡ら	せた。
['0032T']	950103005-008	38	40	首都での戦闘は二日も続き、インタファクス通信はロシア内務省、同国防省の発表	として	「首都中心部隊の重要施設の掌握は続いている」と伝えた。
['1321M']	950204062-014	32	33	これまでの避難所で体調が急変し、病院に運ばれて死亡する人も増え	てき	た。
['3031T']	950227034-014	2	3	中	でも	米国企業の進出が活発で、対印対印投資の四〇％近くを占める。
['1381M']	950104020-032	19	21	世界の人々と協力し合って共存・共生し	ていく	意識が、私たち日本人の間に十分に育っていないことだ。
['1191Q']	950128045-032	16	19	不法就労目的の安易な出国は当人	ばかりか	、子供の不幸にもつながる。
['1881M']	950227033-016	17	19	現在のシステムを見直そう見直そう	とする	場合、「当面の措置」でも明らかなように「官」主導では限界がある。
['0101P']	950208059-010	16	19	ところが、このベクターの安全性	に関する	データが十分ではないことが分かった。
['0031N']	950228056-010	56	58	とはいえ、震災発生時に見せた村山首相の危機認識、ちぐはぐな言動、緩慢な対応ぶりは、率直に言って国政の最高責任者	として	の適格性、資質に疑問符をつけざるを得ないほどお粗末なものであった。
['2821W']	950122051-017	22	25	ただ、通常の建設国債と切り離し「震災国債」	といった	形にすることが望ましい。
['0933W']	950122051-017	27	29	ただ、通常の建設国債と切り離し「震災国債」といった形	にする	ことが望ましい。
['1811M']	950219028-034	16	18	従来型の一部改正の積み上げ方式	でいい	のかどうか、あるいは実質的にも全面的な改正で臨むべきなのかを含めた論議が次のステップである。
['0032T']	950101158-006	166	168	一方、アジア開発銀行は上流上流域の中国とミャンマーを加えた六カ国で、既存の道路を基礎に「拡大メコン地域」の道路、港、通信、電力開発を促進するセミナーを積み重ね、九四年九月、六カ国が、バンコク―プノンペン―ホーチミン―ブンタオを結ぶ道路、タイ東北部からラオス南部のメコン川を越え、ベトナム海岸へ横断する道路など六件を優先プロジェクト	として	推進することを決めた。
['0281P']	950130053-018	64	70	しかし、ナチスの過去を真正面から見据え、犠牲者に謝罪と賠償を行い、時効なしでナチスの犯罪を追及し続けるドイツの姿勢が、ユダヤ人	をはじめとする	被害者との和解を大きく進展させたことも事実だ。
['0281P']	950130053-018	64	67	しかし、ナチスの過去を真正面から見据え、犠牲者に謝罪と賠償を行い、時効なしでナチスの犯罪を追及し続けるドイツの姿勢が、ユダヤ人	をはじめ	とする被害者との和解を大きく進展させたことも事実だ。
['1381M']	950104009-002	50	52	首相は「今年は戦後五十五十年の節目だし、二十二十一世紀に向けて世界の中で日本がどういう役割を果たし	ていく	か、ということだ」と改めて新年の抱負を述べた。
['2051M']	950104009-002	58	60	首相は「今年は戦後五十五十年の節目だし、二十二十一世紀に向けて世界の中で日本がどういう役割を果たしていくか、という	ことだ	」と改めて新年の抱負を述べた。
['2881W']	950101078-021	19	22	その後、橋本が奪回するが、橋本が総帥	となって	関西棋院が独立したことから、本因坊戦は東西対決の様相を帯びてくる。
['2881W']	950101078-021	19	21	その後、橋本が奪回するが、橋本が総帥	となっ	て関西棋院が独立したことから、本因坊戦は東西対決の様相を帯びてくる。
['0271D']	950104087-011	20	22	後半２６分の、連続突進によるキックオフ	からの	切れ目のないトライを締めくくる密集サイド突破も、平尾だった。
['3121T']	950101061-005	26	27	要するに、そんなことは彼にとってはどうでもよいこと	なの	だ。
['0331D']	950101073-054	28	31	雇用主が移住するため解雇されたり、雇用主と一緒にカナダ	に渡った	ケースも出ている。
['0331D']	950101073-054	28	30	雇用主が移住するため解雇されたり、雇用主と一緒にカナダ	に渡っ	たケースも出ている。
['0871Q']	950113053-029	33	34	率表示を額に替えたのは、ベースの高い産業と低い産業が同率を獲得し	ても	、賃金格差は縮まらないからだ。
['0551D']	950119047-001	8	10	救助活動が進む	に従い	、新たな被害が分かり、被害実態は拡大する。
['2691T']	950101134-023	5	7	「危ない	ことは	しない人」と思っている。
['2661T']	950120050-008	42	44	一昨年、宮沢政権が倒れたのを契機に始まった政界再編はなお進行の過程にあるが、遺憾な	ことに	政界再編の基軸となるべき基本理念、政策はわきへ追いやられ、数合わせ数合わせ先行の政権争奪ゲームに終始している。
['0121N']	950113052-031	5	9	この解釈	をめぐって	首相の属する社会党は、つい最近まで国会で政府に論戦を挑んできた。
['0032T']	950130053-013	23	25	アウシュビッツの悲痛な体験は、人類共通の教訓	として	語り継がねばならない。
['0871Q']	950116052-005	8	9	たとえ取得でき	ても	主務官庁の監督を受けるため、行政に注文をつける機会が多い市民団体にはそぐわない面が強い。
['1212M']	950101010-004	13	15	五十五十年前、敗戦・占領	という	歴史的な衝撃の中で、日本は戦後の第一歩を踏み出しました。
['2881W']	950101092-002	9	11	３回目の日本開催	となる	夏季ユニバーシアード福岡大会と、柔道、体操の世界選手権だ。
['2051M']	950225046-007	61	63	そこで疑問なのは、なぜ大蔵省が検査に参加しながら、一昨年の時点で回収不能額がそれ以上増えない措置を取れなかったか、という	ことだ	。
['1212M']	950107042-028	34	36	「二、三百二、三百二、三百二、三百件の手持ちは決して過重ではない」	という	謙抑的な発言も聞かれる。
['0151D']	950104184-006	16	18	作者は「現代性を映し出した物語	を通し	て、風の中で起こる出会いの面白さ、運命の切なさを描いた。昨年のロンドン公演の主要メンバーとして活躍、一段と成長した彼女の姿と厚みを見てほしい」と語っている。
['0121D']	950128045-014	16	19	裁判は「ともに知れない」の要件	をめぐっ	て争われた。
['0721Q']	950103011-004	37	38	首相は四日は伊勢神宮に参拝、十日から訪米するが、周辺によると、疲労だけな	ので	日程の変更などはないという。
['2721T']	950104185-001	25	27	２２日歌舞伎座昼の部の三階席を親と子の組み合わせ	に限り	、一人一人２３００円で提供する。
['1001Q']	950124042-013	9	11	多くの人が失った	ものの	大きさに改めて気づき、打ちのめされている。
['0721Q']	950207057-017	34	35	膨大な数に上るとみられる心の傷の患者を引き受けるにはほど遠い現状な	のだ	。
['1011Q']	950205035-003	20	25	震災対策に万全を期すことは当然だが、だ	からといって	特殊法人の整理・合理化を“一時凍結”していいものではない。
['0811Q']	950205035-003	48	50	震災対策に万全を期すことは当然だが、だからといって特殊法人の整理・合理化を“一時凍結”していい	もので	はない。
['2011M']	950101077-023	35	39	加藤「もう潔く行くしかないと思って攻めました。中原さんは分かっていた	のでしょう	でしょう。指した瞬間、投了されましたから」。
['3221M']	950101077-023	10	13	加藤「もう潔く行く	しかない	と思って攻めました。中原さんは分かっていたのでしょうでしょう。指した瞬間、投了されましたから」。
['0561Q']	950101078-008	11	14	井上家、安井家、林家	とともに	囲碁の家元として徳川幕府に認められ、将軍の前で御城碁を打ち、各派が競い合ってその技量を高めてきた。
['0871Q']	950130053-016	32	33	犠牲者の遺族の目にアウシュビッツと日本軍の蛮行が二重写しになっ	ても	、不思議ではあるまい。
['1381M']	950214058-012	33	35	ではモラルハザードを阻止するような方向に、どういうステップで進め	ていく	のか。
['1931M']	950101159-025	53	57	ミトでお世話になった女性通訳のグエン・レ・ホアさんは「南北送電線の開通で、デルタの無灯火村に電気が通じる	ようになり	ました」と中州の島を指さした。
['1931M']	950101159-025	53	59	ミトでお世話になった女性通訳のグエン・レ・ホアさんは「南北送電線の開通で、デルタの無灯火村に電気が通じる	ようになりまし	た」と中州の島を指さした。
['2861W']	950228056-014	30	31	民間からの起用が強く望まれた行政改革委員会の事務局長ポスト	には	、結局官庁の圧力に屈し官僚からの起用が内定した。
['0721Q']	950119047-042	7	8	過信があった	ので	はないか。
['0811M']	950103019-010	69	71	取りまとめが一番最後になった自民党の党基本問題調査会幹部は「他党他党と似ていると言われても……」と当惑するが、「相談する学者も似たような	ものだ	し、ある意味で仕方がない」とブレーンが“共通”したことを告白する。
['0091N']	950104219-004	7	10	また、知事選	について	は、与党各党が推薦問題に結論を出していない状況を踏まえ、「当面の課題に全力を挙げたい」と答えるにとどまった。
['1221D']	950214058-006	37	38	さらに、高橋治則・東京協和信組前理事長と有力政治家や高級官僚、金融当局者	との	関係も取りざたされている。
['1651M']	950211050-017	46	51	神戸港一つとっても復興の数年間で物流そのものが変わろう変わろうし、一度離れた船が戻ってくる	とは限らない	。
['2451M']	950211050-017	46	47	神戸港一つとっても復興の数年間で物流そのものが変わろう変わろうし、一度離れた船が戻ってくる	とは	限らない。
['1321M']	950211050-017	43	45	神戸港一つとっても復興の数年間で物流そのものが変わろう変わろうし、一度離れた船が戻っ	てくる	とは限らない。
['1011Q']	950103008-067	12	17	内閣不信任案を提出した	からといって	通るという確信があるわけではない。
['0031P']	950226033-014	3	5	各論	として	の方向性は、それでいい。
['0031P']	950123087-003	32	34	全国で一日平均約七十七十五万人が利用する新幹線は、ネットワーク	として	の利用価値がとりわけ大きい。
['1391M']	950124042-006	18	21	避難生活の長期化で新たな困難も生じ	つつある	。
['0721Q']	950101074-008	76	77	その後、植民地経営が安定化すると警察も中国人主体に変わったが、かつてインド人が治安の任に当たった名残から、現在も警備会社に就職するインド人が多いという	のだ	。
['0101P']	950117042-002	28	31	新年早々に、米ＣＮＮテレビとタイム誌がクリントン大統領	に関する	世論調査結果を発表した。
['1211D']	950104065-021	43	46	宮台真司・東京都立大助教授は「天下国家や大義名分の時代が終わったいまは、友だちや仲間	といった	等身大の人間関係こそが、生きる世界。そうなると男性の能力のなさは歴然としてくる。人間関係に敏感でファッションも洗練されている男の子は、いきおい女友だちが多くなり、女性と共有できる服を着る子も出てくる」と分析。
['1211D']	950211051-021	67	69	「自分の民族だけが、特殊で最も優秀だといった思い上がり」をなくすことが、国際主義の始まりであるというのが、交流に込められた願いだった	という	。
['1211D']	950211051-021	48	50	「自分の民族だけが、特殊で最も優秀だといった思い上がり」をなくすことが、国際主義の始まりである	という	のが、交流に込められた願いだったという。
['1211D']	950211051-021	19	22	「自分の民族だけが、特殊で最も優秀だ	といった	思い上がり」をなくすことが、国際主義の始まりであるというのが、交流に込められた願いだったという。
['1211D']	950211051-021	19	21	「自分の民族だけが、特殊で最も優秀だ	といっ	た思い上がり」をなくすことが、国際主義の始まりであるというのが、交流に込められた願いだったという。
['0032T']	950110041-024	40	42	法案化に当たって政府が取るべき道は、機関委任事務の原則廃止や、強力な第三者機関	として	の推進委員会設置を毅然として盛り込むことだ。
['1811M']	950122051-030	20	23	道路や鉄道の延長計画など原則的に凍結し	てもいい	のではないか。
['0971C']	950101069-004	38	41	昨秋の公演で朗読した「たけくらべ」は、ほとんどその頂点をしめすものであった	といって	いい。
['0091N']	950104101-006	14	17	「当工場アルデヒド製造装置	について	」のアセチレンの反応機構の項目で「アセチレンは硫酸水溶液に物理的に吸収され、有機水銀化合物を生じる。此の此の中間体や水銀塩等のものが触媒作用するものであろうあろうが、まもなくアルデヒドを生じる」と書かれている。
['1451M']	950113053-012	29	32	そして、同報告を貫く基調は日本が、全くの高コスト国になっ	てしまっ	たとする認識だ。
['2051M']	950201061-016	39	43	そのリーダー社である同社の刊行物で、このところ問題が多発しているのはどうした	ことだろう	だろう。
['2861W']	950104158-002	69	70	ベルルスコーニ・イタリア首相の辞任を機に表面化した政治危機で、調停役のスカルファロ大統領は三日から、再び関係者との協議に乗り出し、今週末	には	暫定政権発足の見通しだ。
['0271D']	950115036-018	31	33	メキシコの通貨危機も、これまで経常収支の赤字を賄ってきた米国	からの	資金流入が細り、逆に資本逃避に見舞われたことがある。
['1211D']	950131056-004	56	58	ところが、野末氏によると首相は売り言葉売り言葉に買い言葉買い言葉で「どんどんやってもらって結構だ」と答えたのだ	という	。
['0081N']	950204062-017	4	7	入居者	に対して	は、これまでの居住地との関係にも、できる限りの配慮をしたい。
['1221D']	950206068-012	65	66	しかし、集会では「いくら新しい試みをしようしようと思っても教育委員会が標準授業時数を逸脱するな、と現場の手を縛ろう縛ろうとする」	との	声が何人かから聞かれた。
['0031P']	950205038-006	9	11	八項目提案の前提	として	、最高実力者、トウ小平氏の「一国家二制度」方針が中国側の指導方針であることを確認し、「早期統一は中国人民の共通の願い」と強調しているが、呼び掛けの主眼はあくまでも経済交流の促進にある。
['0031D']	950104202-014	5	8	中央省庁	としての	企画、立案能力を高め、現場の都道府県警都道府県警にいかに役に立つかの視点で仕事を推進するよう訴えた。
['0031P']	950115037-009	57	59	自殺した女子生徒は捕手で副キャプテンとしてチームの中心選手だったが、練習試合で送球ミスをしたため交代させられ、罰	として	グラウンドわきで滑り込みの練習をさせられた。
['0031P']	950115037-009	19	21	自殺した女子生徒は捕手で副キャプテン	として	チームの中心選手だったが、練習試合で送球ミスをしたため交代させられ、罰としてグラウンドわきで滑り込みの練習をさせられた。
['0811Q']	950104015-006	52	55	「実に“親切”なことだけど、税金でパーティーなんか開いたら、選挙で負けちゃうよ。国民の目はそんなに甘い	もんじゃ	ない」
['1212M']	950101134-006	32	34	恵美子さんに計画を打ち明ける時の様子は決まってそんな軽い調子だ	という	。
['1321M']	950104156-010	25	26	この傾向は今後も続きそうで「景気にやや薄日がさし	てき	たとはいえ、大手企業を中心として人員削減計画は今後二―三二―三二―三年の期間で策定しているケースが多く、採用計画の手控え傾向を合わせ、従業員減少は続きそうだ」という。
['2451M']	950104156-010	28	29	この傾向は今後も続きそうで「景気にやや薄日がさしてきた	とは	いえ、大手企業を中心として人員削減計画は今後二―三二―三二―三年の期間で策定しているケースが多く、採用計画の手控え傾向を合わせ、従業員減少は続きそうだ」という。
['1212M']	950104156-010	106	108	この傾向は今後も続きそうで「景気にやや薄日がさしてきたとはいえ、大手企業を中心として人員削減計画は今後二―三二―三二―三年の期間で策定しているケースが多く、採用計画の手控え傾向を合わせ、従業員減少は続きそうだ」	という	。
['0031D']	950110041-024	40	43	法案化に当たって政府が取るべき道は、機関委任事務の原則廃止や、強力な第三者機関	としての	推進委員会設置を毅然として盛り込むことだ。
['0201D']	950110041-024	4	7	法案化	に当たっ	て政府が取るべき道は、機関委任事務の原則廃止や、強力な第三者機関としての推進委員会設置を毅然として盛り込むことだ。
['0871Q']	950104023-007	13	14	健康や体力には自信があっ	ても	、通勤や長時間労働などで肉体的、精神的な疲労が募っている人が多いことが示された。
['0032T']	950104136-014	37	39	訪問販売法は一〇条一項で、事業所の「営業のため」の売買契約は法の適用除外	として	おり、これに目をつけた強引な営業とみられる。
['0561Q']	950103097-005	11	14	メンバー十四人や家族	とともに	東京都足立区の西新井大師にジョギングで初もうでに行き、帰りに現場近くの河川敷で酒を飲みながら初日の出を見ていた。
['1321M']	950215054-061	10	11	前川製作所が目指し	てき	たのは、江戸時代からの職人集団で、親方を中心とした生活共同体みたいなもの。
['2891W']	950104039-007	36	39	氷では「六員環」という六角形の整った構造をしているが、温度が上がって水	になると	、六員環を部分的に残しながら、全体の構造が崩れてしまう。
['2861W']	950104158-008	51	52	さらに、野党の受けもいいため、大統領は四日のベルルスコーニ氏との会談で、同氏の説得に成功すれば、週末	には	ディニ氏を首相に指名し直ちにディニ暫定政権を発足させたい考えだ。
['1451M']	950214057-015	92	95	確かに日本開発銀行と日本輸出入銀行の統合、開銀と北海道東北開発公庫の統合、さらには国民、中小企業、環境衛生の三金融公庫の統合などの見直し案が浮上したが、結局は政党間の争いの中に埋没し	てしまっ	た。
['2861W']	950106040-006	5	6	九三年夏	には	事実上の変動相場制への移行を余儀なくされた。
['0681M']	950101050-005	65	66	「ＷＴＯは初めて多国間貿易の安定と安全の基礎を提供するものだ。ガット体制への信頼感を引き継ぎ、十分機能する貿易システムを打ち立て	ねば	ならない」。
['1551M']	950101050-005	65	70	「ＷＴＯは初めて多国間貿易の安定と安全の基礎を提供するものだ。ガット体制への信頼感を引き継ぎ、十分機能する貿易システムを打ち立て	ねばならない	」。
['0811M']	950101050-005	28	30	「ＷＴＯは初めて多国間貿易の安定と安全の基礎を提供する	ものだ	。ガット体制への信頼感を引き継ぎ、十分機能する貿易システムを打ち立てねばならない」。
['0871Q']	950103080-004	10	11	「受け身になりかけ	ても	持ち直し、最後まで集中力が切れなかった」。
['2881W']	950103072-002	29	31	相模台工の強みは重量ＦＷとスピードのあるバックスとが一体	となっ	た攻撃。
['0331N']	950204062-018	43	47	仮設住宅の建設地は現時点で百二十二十四カ所に及び、公営・公団住宅の空き室は全都道府県	にわたって	いる。
['1001Q']	950207057-016	18	20	その後、厚生省の仕事に引き継がれた	ものの	、区や市単位の保健所と被害を免れた医療機関だけという診療態勢に進展はない。
['2161M']	950104142-004	32	35	ご夫妻は「人の気持ちを理解し、素直で思いやりがある女の子に育っ	てほしい	」と願って命名したという。
['1212M']	950104142-004	45	47	ご夫妻は「人の気持ちを理解し、素直で思いやりがある女の子に育ってほしい」と願って命名した	という	。
['2861W']	950228057-020	58	59	また中国は「南沙問題の国際化」を拒否、二国間交渉による平和解決を主張してきたが、なぜ多国間協議はだめなのか、第三者	には	分かりにくい。
['1321M']	950101139-005	25	27	間近に迫った大会関係者の心の高ぶり高ぶりが聞こえ	てくる	。
['1212M']	950128045-020	10	14	常識にかなった判決	といえよう	いえよう。
['1321M']	950104063-005	5	7	文中に出	てくる	男女の年代は２０代から５０代。
['1321M']	950104020-035	27	28	「日本人は顔もなければ個性もない」とかねて言われ続け	てき	たが、これからは国際社会でいや応なく主体的になることを迫られようれよう。
['2161M']	950203049-031	58	61	活断層の調査には相当の人とカネが必要で、すぐに効果が現れるかどうかも分からないが、政府と学者が協力して優先的に進め	てほしい	。
