['0091D', '0092D']	950402033-012	9	13	判決は、抗告訴訟	についての	国側国側の主張を門前払いにしたうえで、二十二十一点についても「秘密として保護に値する内容ではない」と公開を求めた。	['対象', '割合']
['1061Q']	950115037-019	70	72	文部省は新年度から中学、高校のスポーツ活動の実態調査を行い、望ましいあり方を検討するが、生涯を通じて楽しめるスポーツを身に着けられる部活動	にして	ほしいものだ。	['想外']
['0931Q', '0932Q']	950115037-019	70	71	文部省は新年度から中学、高校のスポーツ活動の実態調査を行い、望ましいあり方を検討するが、生涯を通じて楽しめるスポーツを身に着けられる部活動	にし	てほしいものだ。	['逆接仮定', '逆接確定']
['0171P']	950131056-004	9	12	ところが、野末氏	によると	首相は売り言葉売り言葉に買い言葉買い言葉で「どんどんやってもらって結構だ」と答えたのだという。	['根拠']
['0141P', '0142P', '0143P', '0171P']	950131056-004	9	11	ところが、野末氏	による	と首相は売り言葉売り言葉に買い言葉買い言葉で「どんどんやってもらって結構だ」と答えたのだという。	['仲介', '根拠', '場合']
['0141D', '0142D', '0143D']	950104216-006	3	5	支部	による	と、いじめは子どもの権利条約の第一六条「プライバシー、通信、名誉の保護」▽第二九条の「教育は人権の尊重を発展させること」などを目的にする▽第三七条「死刑・拷問、残虐な扱いの禁止」――などに触れる可能性が大きい。	['仲介', '根拠', '場合']
['0811M']	950105170-007	35	37	通信・放送融合時代にＮＨＫ受信料の在り方を同省が初めて基本的に見直す	もので	、波紋を広げそうだ。	['理由']
['2771T']	950106081-004	17	21	今後の薬局の役割として「薬を売る	だけでなく	、健康アドバイザーとして消費者と信頼関係をつくっていくことが大事」と提言している。	['添加']
['0032T']	950106081-004	9	11	今後の薬局の役割	として	「薬を売るだけでなく、健康アドバイザーとして消費者と信頼関係をつくっていくことが大事」と提言している。	['強調']
['0032T']	950106081-004	31	33	今後の薬局の役割として「薬を売るだけでなく、健康アドバイザー	として	消費者と信頼関係をつくっていくことが大事」と提言している。	['強調']
['0121P']	950128045-033	16	19	最高裁では、非嫡出子の差別相続	をめぐる	裁判も審理中だ。	['対象']
['0341D', '0342D', '0343D', '0344D']	950209059-019	23	24	一般住宅は、公費負担が決まったことで費用の面	での	足かせはなくなった。	['基準', '主体', '状況', '仲介']
['0091N']	950104047-006	38	41	政府に対して「改革を実行に移す年」との期待感を持ちながらも、各企業は実現性	について	冷めた見方をしているとも受け取れる。	['対象']
['0081N']	950104047-006	3	6	政府	に対して	「改革を実行に移す年」との期待感を持ちながらも、各企業は実現性について冷めた見方をしているとも受け取れる。	['対象']
['0721M', '2011M']	950119047-034	37	38	事実、予想を超えるケースだったとしても、それは予想の立て方に問題があった	ので	はないか。	['理由', '推量']
['0981Q']	950103085-009	19	22	しかし今後の動向を決して楽観している	とはいえ	ない。	['逆接確定']
['1121C']	950123086-009	40	43	代わりに法律的な権限、背景を持たない「緊急対策本部」が、震災後三日目にできた。	代わりに	法律的な権限、背景を持たない「緊急対策本部」が、震災後三日目にできた。	['対比']
['2021M']	950105173-011	17	18	是正論の再燃は仕方ない仕方ないの	かも	しれない。	['推量']
['2021M']	950105173-011	17	22	是正論の再燃は仕方ない仕方ないの	かもしれない	。	['推量']
['0171P']	950104020-016	17	20	外務省国際機関人事センターの調べ	によると	、昨年一月現在、主要国際機関で働く日本人職員は八百八百四十四十一人で二年前と比べ、百十三人増えてはいる。	['根拠']
['0141P', '0142P', '0143P', '0171P']	950104020-016	17	19	外務省国際機関人事センターの調べ	による	と、昨年一月現在、主要国際機関で働く日本人職員は八百八百四十四十一人で二年前と比べ、百十三人増えてはいる。	['仲介', '根拠', '場合']
['1351M', '1371M']	950105222-008	67	69	あるメーカー幹部は「大学病院で採用されれば、宣伝効果は大きいし、研修先の病院では担当医師の意向で使用器具が決まるケースが多い」と話し	ている	。	['継続']
['0031N']	950104016-002	71	73	毎日新聞が「女性の労働と家族」のテーマで実施した全国世論調査によると、七七％が「男性も女性も社会に出て働くべきだ」と答え、八六％が「専業主婦	として	、家事をすることは、外で働くことと同じくらい価値がある」と考えていることが分かった。	['立場']
['0341D', '0342D', '0343D', '0344D']	950104144-001	33	34	村山富市首相は風邪による発熱のため、四日予定していた三重県伊勢市	での	伊勢神宮参拝を取りやめた。	['基準', '主体', '状況', '仲介']
['0141D', '0142D', '0143D']	950104144-001	10	12	村山富市首相は風邪	による	発熱のため、四日予定していた三重県伊勢市での伊勢神宮参拝を取りやめた。	['仲介', '根拠', '場合']
['1351M', '1371M']	950104047-004	69	71	「改革」「変化」「刷新」など社会、経済、生活の新しい在り方を模索する同義語が半数近くを占めた９４年と比べ、企業の考え方に微妙な変化が起き	ている	。	['継続']
['1351M', '1371M']	950210050-018	46	48	関西は、福井県を含めた二府五県で日本の国民総生産の約一七％を占め、カナダ並みの経済力を持っ	ている	地域である。	['継続']
['2901W', '2902W']	950106173-006	40	42	インタファクス通信は五日夜、ロシア軍の進攻作戦本部があるモズドクの軍事筋の情報	として	、ロシア軍部隊が大統領官邸周辺で抵抗を続けるドゥダエフ政権部隊を包囲したほか、大半の地区を支配下に置いたと伝えた。	['は観点', '不均衡']
['1351M', '1371M']	950105244-005	28	30	演劇評論家の渡辺保さんが著書「日本の舞踊」の中で紹介し	ている	逸話がある。	['継続']
['1351M', '1371M']	950215054-034	38	40	いまでは、国内千七百七百人、国外八百八百人の会社は百以上の独立法人に分かれ	ている	。	['継続']
['0031N']	950318047-001	25	27	エジプトのムバラク大統領が十三日から四日間、国賓	として	日本を訪れ、村山富市首相らと会談した。	['立場']
['0091N']	950101031-013	38	41	さらに同党同党はここへきて「ロシアがＮＡＴＯの将来や欧州における米国の役割	について	拒否権を持つのは許せない」、「米国は冷戦の勝利者として行動すべきだ」などと強硬姿勢を鮮明にし始めた。	['対象']
['0031N']	950101031-013	66	68	さらに同党同党はここへきて「ロシアがＮＡＴＯの将来や欧州における米国の役割について拒否権を持つのは許せない」、「米国は冷戦の勝利者	として	行動すべきだ」などと強硬姿勢を鮮明にし始めた。	['立場']
['1881M']	950307050-012	49	50	大半が赤字体質の国有企業改革については、国家による持ち株会社制度など新しい実験も始めよう始めよう	とし	ているが、同時に改革は数年がかりでやるという。	['意志']
['1212M', '2101M']	950307050-012	70	72	大半が赤字体質の国有企業改革については、国家による持ち株会社制度など新しい実験も始めよう始めようとしているが、同時に改革は数年がかりでやる	という	。	['伝聞', '勧め']
['1351M', '1371M']	950307050-012	51	53	大半が赤字体質の国有企業改革については、国家による持ち株会社制度など新しい実験も始めよう始めようとし	ている	が、同時に改革は数年がかりでやるという。	['継続']
['0101D']	950305033-031	16	19	同年に議員提案で「国会等の移転	に関する	法律」が制定され、国会等移転調査会が総理府に設置された。	['対象']
['1321M']	950101144-012	63	65	力のいる激しい戦いに女性がどこまでやれるかは注目できるが、裏返せば本当に女性の力で筋骨隆々の男性に勝てるだけの「モノ」を造っ	てくる	のかという楽しみがある。	['着継続']
['1321M']	950106024-006	35	36	十一日からの重油船積みは、米国防総省傘下の油類油類供給庁が五日指示し	てき	た。	['着継続']
['0871Q']	950304055-014	25	26	旧経営陣の刑事、民事責任は司法の手にゆだねるにし	ても	、甘い思惑が通った大口預金者に対しては、特別に高い金利分は不払いにするといった負担の公正化は考えられないだろうだろうか。	['逆接仮定']
['1061Q']	950304055-014	23	25	旧経営陣の刑事、民事責任は司法の手にゆだねる	にして	も、甘い思惑が通った大口預金者に対しては、特別に高い金利分は不払いにするといった負担の公正化は考えられないだろうだろうか。	['想外']
['0931Q', '0932Q']	950304055-014	23	24	旧経営陣の刑事、民事責任は司法の手にゆだねる	にし	ても、甘い思惑が通った大口預金者に対しては、特別に高い金利分は不払いにするといった負担の公正化は考えられないだろうだろうか。	['逆接仮定', '逆接確定']
['0891Q', '0892Q']	950304055-014	23	26	旧経営陣の刑事、民事責任は司法の手にゆだねる	にしても	、甘い思惑が通った大口預金者に対しては、特別に高い金利分は不払いにするといった負担の公正化は考えられないだろうだろうか。	['逆接仮定', '逆接確定']
['0931Q', '0932Q']	950304055-014	59	61	旧経営陣の刑事、民事責任は司法の手にゆだねるにしても、甘い思惑が通った大口預金者に対しては、特別に高い金利分は不払い	にする	といった負担の公正化は考えられないだろうだろうか。	['逆接仮定', '逆接確定']
['0931Q', '0932Q']	950101041-004	21	23	いわば、“イタリア式勝手連”だが、「首相	にする	会」のジャンフランコジャンフランコ・マシャ事務局長は北イタリアのラベンナに住むごく普通の市民。	['逆接仮定', '逆接確定']
['0161N', '0162N']	950120050-016	65	68	とりわけ海部氏は質問時間をフルに使って提案型の代表質問を行い、新進党の政見と政府施策との違いを明らかにしていく意向というが、論戦	を通じて	対立軸が浮き彫りになるのであれば結構なことだ。	['仲介', '範囲']
['1211D', '1213D']	950129035-028	11	13	世界的な金利上昇局面	という	逆風を、日本の銀行が乗り切っていくためには、リスクを負う精神が必要だ。	['同格', '強調']
['0141D', '0142D', '0143D']	950130052-012	20	22	風邪が半数以上だが、慢性病の悪化、疲れ	による	不調や精神不安定の訴えが増えている。	['仲介', '根拠', '場合']
['2901W', '2902W']	950123087-003	32	34	全国で一日平均約七十七十五万人が利用する新幹線は、ネットワーク	として	の利用価値がとりわけ大きい。	['は観点', '不均衡']
['0811M']	950223050-012	35	38	「国政は国民の厳粛な信託による」という憲法の民主主義原理を危うくする	ものだっ	た。	['理由']
['1212M', '2101M']	950223050-012	17	19	「国政は国民の厳粛な信託による」	という	憲法の民主主義原理を危うくするものだった。	['伝聞', '勧め']
['1221D']	950106040-021	41	42	経済格差の大きい中・東欧中・東欧中・東欧諸国の性急な加盟は統合に混乱をもたらす、	との	懸念は強い。	['同格']
['0931Q', '0932Q']	950105207-007	62	63	「日本と同じ機材で公演してこそ僕たちのナマの姿を見てもらえる。だから、ステージ機材は日本から運んで国内とまったくおなじもの	にし	ました」という彼らのコンサートは、東南アジアの人たちに、チャゲアスのパワーと魅力を十分に印象づけた。	['逆接仮定', '逆接確定']
['0171P']	950104160-004	10	13	サラエボからの報道	によると	、ビハチ北郊のベリカ・クラドゥシャベリカ・クラドゥシャベリカ・クラドゥシャでは三日、二百二百五十五十回に及ぶ砲撃戦が交わされた。	['根拠']
['0141P', '0142P', '0143P', '0171P']	950104160-004	10	12	サラエボからの報道	による	と、ビハチ北郊のベリカ・クラドゥシャベリカ・クラドゥシャベリカ・クラドゥシャでは三日、二百二百五十五十回に及ぶ砲撃戦が交わされた。	['仲介', '根拠', '場合']
['1351M', '1371M']	950104022-001	84	86	福井県大飯郡高浜町高浜町田ノ浦、関西電力高浜原発２号機で三日午前五時四十四十五分ごろ、二次冷却水を蒸気発生器に送り込む主給水管の水抜き水抜き配管の弁付近から蒸気が漏れ	ている	のを、巡回中の社員が発見。	['継続']
['0721Q']	950324047-011	8	9	そう割り切った	ので	ある。	['理由']
['3031T']	950226034-017	4	5	外交面	でも	、これまで二年間に大きな成果を上げた。	['極端例']
['2451M']	950313024-018	3	4	時間	とは	、つまるところ生活である。	['感嘆']
['0641Q', '0811Q']	950104129-002	18	20	日証協が昨年秋から検討を始めている	もので	、これまでに、外国株の店頭売買を専門に行う新たな証券会社を設立し、この証券会社と各国証券取引所間をコンピューター回線で結び、電子端末を通じて取引する方向が打ち出された。	['順接仮定', '理由']
['1212M', '2101M']	950113052-035	30	32	一部報道によると、安保条約を補足する新宣言を練り始めている	という	。	['伝聞', '勧め']
['1351M', '1371M']	950113052-035	27	29	一部報道によると、安保条約を補足する新宣言を練り始め	ている	という。	['継続']
['1351M', '1371M']	950129037-019	53	55	同スクールの運営委員が自治会役員らと協力し、被災者の要望のくみ上げやルールの確立にリーダーシップを発揮し	ている	というのだ。	['継続']
['0721M', '2011M']	950129037-019	59	60	同スクールの運営委員が自治会役員らと協力し、被災者の要望のくみ上げやルールの確立にリーダーシップを発揮しているという	のだ	。	['理由', '推量']
['1212M', '2101M']	950129037-019	56	58	同スクールの運営委員が自治会役員らと協力し、被災者の要望のくみ上げやルールの確立にリーダーシップを発揮している	という	のだ。	['伝聞', '勧め']
['0032T']	950106151-001	45	47	さきがけの武村正義代表は五日、地元の滋賀県で記者会見し、今夏の参院選について、党公認候補	として	選挙区で計八、九八、九八、九人を擁立する方針を初めて表明した。	['強調']
['1212M']	950303045-020	5	8	国籍の壁	と言える	。	['伝聞']
['0081D', '0082D']	950318047-020	24	27	エジプト国内でも慢性的な生活苦や貧富の差の拡大	に対する	国民の不満を背景に、原理主義組織によるテロが頻発している。	['対象', '割合']
['0141D', '0142D', '0143D']	950318047-020	44	46	エジプト国内でも慢性的な生活苦や貧富の差の拡大に対する国民の不満を背景に、原理主義組織	による	テロが頻発している。	['仲介', '根拠', '場合']
['0281P']	950209059-013	5	7	濃度調査	を始め	た環境庁には、幅広いデータの収集と、詳しい結果の公表を求めたい。	['起点']
['2861W']	950106214-004	15	16	おまけに白いユニホームのすそ	には	、イチゴのしみがべったりとついている。	['話題']
['0141P', '0142P', '0143P', '0171P']	950112044-029	9	11	法務省の犯罪白書	によっ	ても、殺人、強盗、誘拐などの凶悪事件は一時減少傾向を示していたが、ここ一、二一、二一、二年再び増加し始め、手口も凶悪化している。	['仲介', '根拠', '場合']
['0141P', '0142P', '0143P']	950112044-029	9	12	法務省の犯罪白書	によって	も、殺人、強盗、誘拐などの凶悪事件は一時減少傾向を示していたが、ここ一、二一、二一、二年再び増加し始め、手口も凶悪化している。	['仲介', '根拠', '場合']
['1351M', '1371M']	950323030-003	23	25	二千二千五百五百人の捜査員、機動隊員を動員し	ており	、そこに並々ならぬ決意がうかがわれる。	['継続']
['1351M', '1371M']	950402033-022	18	20	今回の那覇地裁判決はそのことを迫っ	ている	。	['継続']
['1351M', '1371M']	950105121-003	54	56	国内では血縁者や夫婦など以外の生体移植は手術ができないのが現状で、患者団体は「倫理上、重大な問題」と反発し	ている	。	['継続']
['1351M', '1371M']	950106199-004	37	39	内モンゴル自治区の中心都市・呼和浩特では、それでも大量のクルマが走り回っ	ている	。	['継続']
['0711Q']	950104186-035	22	23	彼女の「サウンド・オブ・ミュージック」を見	てみ	たい気もするのだが。	['順接確定']
['0721Q']	950104186-035	30	31	彼女の「サウンド・オブ・ミュージック」を見てみたい気もする	のだ	が。	['理由']
['0091P', '0092P']	950101008-030	8	11	ＰＫＦの見直し	について	はまだ考えていない。	['対象', '割合']
['2451M']	950201060-031	34	35	とはいえ、転入児童・生徒は被災地に残った子どもに比べ恵まれている。	とは	いえ、転入児童・生徒は被災地に残った子どもに比べ恵まれている。	['感嘆']
['1351M', '1371M']	950201060-031	30	32	とはいえ、転入児童・生徒は被災地に残った子どもに比べ恵まれ	ている	。	['継続']
['0551D']	950208058-016	23	25	自衛隊側は、災害対策基本法など現行マニュアル	に従っ	たというが、人命の救助、被害の拡大防止のために臨機応変に、こうした情報を東京に伝えるべきだったのではないか。	['相関']
['0551D']	950208058-016	23	26	自衛隊側は、災害対策基本法など現行マニュアル	に従った	というが、人命の救助、被害の拡大防止のために臨機応変に、こうした情報を東京に伝えるべきだったのではないか。	['相関']
['1211D']	950208058-016	27	29	自衛隊側は、災害対策基本法など現行マニュアルに従った	という	が、人命の救助、被害の拡大防止のために臨機応変に、こうした情報を東京に伝えるべきだったのではないか。	['同格']
['2861W']	950117042-019	8	9	共和党政権時代	には	、議会の指導権を民主党が握ってきた。	['話題']
['0721M', '2011M']	950206068-013	20	21	文部省は学校現場の創意工夫を求めている	のだ	から、教育委員会も、もっと規制緩和して柔軟に現場に対応すべきだ。	['理由', '推量']
['1351M', '1371M']	950206068-013	17	19	文部省は学校現場の創意工夫を求め	ている	のだから、教育委員会も、もっと規制緩和して柔軟に現場に対応すべきだ。	['継続']
['1211D', '1213D']	950116052-009	112	114	同法同法は利益を設立者や出資者らに分配せず、すべて活動の目的に再投資する非配当を原則に、名称や責任者名などを書き込んだ簡単な書類を州政府に提出するか郵送すれば数日の審査で認可が下りる民間法人の制度で、全米で登録団体は約百万	といわ	れる。	['同格', '強調']
['0091P', '0092P']	950105078-001	22	25	自動車・同部品分野交渉の再開が決まったこと	について	、日本自動車工業会の豊田達郎会長は四日、「数値目標の設定や、政府の権限外の事項は協議の対象としないということが明確にされたうえでの再開である点を歓迎したい。規制緩和など、政府間で話し合われるべき事項について早期合意を期待する」とのコメントを発表した。	['対象', '割合']
['0091P', '0092P']	950105078-001	125	128	自動車・同部品分野交渉の再開が決まったことについて、日本自動車工業会の豊田達郎会長は四日、「数値目標の設定や、政府の権限外の事項は協議の対象としないということが明確にされたうえでの再開である点を歓迎したい。規制緩和など、政府間で話し合われるべき事項	について	早期合意を期待する」とのコメントを発表した。	['対象', '割合']
['0721Q']	950320035-056	40	41	同時に、賃上げ面でも七五年以降、あまりに長く「物分かり」のよすぎる運動を続けた	ので	はなかったか。	['理由']
['1211D', '1213D']	950101093-010	26	28	アジアでは初の世界選手権で、アジア地域の体操の普及	という	面でも注目度は高い。	['同格', '強調']
['1351M', '1371M']	950207057-023	9	11	被災者をよく知っ	ている	のは、地域の内科医や小児科医である。	['継続']
['1321M']	950122052-018	48	49	だが、前にも指摘したように、エリツィン政権はこの一年余り、民主化・改革推進の初心から大きくずれ	てき	て、反民主的な強権色、閉鎖性を強めている。	['着継続']
['1351M', '1371M']	950122052-018	67	69	だが、前にも指摘したように、エリツィン政権はこの一年余り、民主化・改革推進の初心から大きくずれてきて、反民主的な強権色、閉鎖性を強め	ている	。	['継続']
['1351M', '1371M']	950214058-027	26	28	両信組の問題は、日本の金融システムに警戒信号を送っ	ている	。	['継続']
['2861W']	950125053-022	6	7	大地震の時	には	、災害が同時多発することがよく分かった。	['話題']
['0031N']	950104049-003	46	48	経営者たちに価格破壊の売上高への影響を聞いたところ、最も多かった回答は「単価が下がり、全体	として	は減収になる」で三十三十二社。	['立場']
['1212M']	950220032-021	4	6	九二年	といえ	ば不況のさなかで、多くの企業がリストラクチャリングを強化したころだ。	['伝聞']
['2881W']	950106068-002	24	26	実現すれば、北京市内では初の本格的な日系百貨店	となる	。	['状況']
['1412M']	950303044-020	31	34	役所の縄張り争いか、共通戦略かはわからないが、国民と懸け離れ	たところ	で事態は確実に進行している。	['事後']
['1351M', '1371M']	950303044-020	45	47	役所の縄張り争いか、共通戦略かはわからないが、国民と懸け離れたところで事態は確実に進行し	ている	。	['継続']
['2451W', '2452W']	950104051-003	14	15	一〇〇円前後を上下する現状	とは	大きな隔たりがある。	['感嘆', '定義']
['0141P', '0142P', '0143P', '0171P']	950104229-012	27	29	大阪府、大阪市と大阪商工会議所など在阪在阪経済五団体	による	恒例の「大阪新年互礼会」が四日午後、大阪市内のホテルで開かれた。	['仲介', '根拠', '場合']
['0141D', '0142D', '0143D']	950106040-008	4	6	マ条約	による	と、通貨同盟に加わる国は財政赤字、公的債務残高、インフレ率など一定の経済指標を達成する義務を負うが、同盟参加の条件を満たしているのはＥＵ加盟国のうち、人口四十万のルクセンブルクだけ。	['仲介', '根拠', '場合']
['2461M']	950329044-007	19	22	三菱の円ビジネスと東京の外貨ビジネス	といった	得意分野の補完性も指摘される。	['感嘆']
['1212M']	950329044-007	19	21	三菱の円ビジネスと東京の外貨ビジネス	といっ	た得意分野の補完性も指摘される。	['伝聞']
['2861W']	950105062-001	8	9	１９９６年３月	には	特定石油製品輸入暫定措置法が廃止されることが決まり、競争激化が必至の石油業界。	['話題']
['0721Q']	950104177-024	29	30	壮大な「比較文明学の現代的課題」が、そこでは語られている	ので	ある。	['理由']
['0862Q']	950306029-026	25	26	Ｍ７クラスの直下型地震はいつ起きてもおかしくない	のに	、防災はおろそかにされ続けた。	['想外']
['0871Q']	950306029-026	17	18	Ｍ７クラスの直下型地震はいつ起き	ても	おかしくないのに、防災はおろそかにされ続けた。	['逆接仮定']
['1211D']	950211051-021	67	69	「自分の民族だけが、特殊で最も優秀だといった思い上がり」をなくすことが、国際主義の始まりであるというのが、交流に込められた願いだった	という	。	['同格']
['1211D']	950211051-021	48	50	「自分の民族だけが、特殊で最も優秀だといった思い上がり」をなくすことが、国際主義の始まりである	という	のが、交流に込められた願いだったという。	['同格']
['1211D']	950211051-021	19	22	「自分の民族だけが、特殊で最も優秀だ	といった	思い上がり」をなくすことが、国際主義の始まりであるというのが、交流に込められた願いだったという。	['同格']
['1211D']	950211051-021	19	21	「自分の民族だけが、特殊で最も優秀だ	といっ	た思い上がり」をなくすことが、国際主義の始まりであるというのが、交流に込められた願いだったという。	['同格']
['1351M', '1371M']	950104039-001	24	26	無色透明な水の中で、水分子の構造は激しく変化し	ている	。	['継続']
['1351M', '1371M']	950128045-029	16	18	日本人男性が認知、養育を放棄し	ている	ケースもあると聞く。	['継続']
['0031P']	950202055-005	23	25	かねての予定とはいえ、震災の二日後、世情騒然	として	いる中での値上げ申請というのも、いささか無神経ではないのか。	['立場']
['0141D', '0142D', '0143D']	950105045-009	8	10	パンスコフ蔵相	によれ	ばチェチェンへの軍事進攻に要した費用は、作戦当初の一週間だけで約四千四千億ルーブル。	['仲介', '根拠', '場合']
['0031D']	950307049-012	10	13	それに伴い、「悪」	としての	談合やカルテルへの認識も深まったはずだ。	['立場']
['0031N']	950101158-006	166	168	一方、アジア開発銀行は上流上流域の中国とミャンマーを加えた六カ国で、既存の道路を基礎に「拡大メコン地域」の道路、港、通信、電力開発を促進するセミナーを積み重ね、九四年九月、六カ国が、バンコク―プノンペン―ホーチミン―ブンタオを結ぶ道路、タイ東北部からラオス南部のメコン川を越え、ベトナム海岸へ横断する道路など六件を優先プロジェクト	として	推進することを決めた。	['立場']
['2891W']	950106013-063	28	31	茨城のようなことはないにしても、あの結果はかなりの指標	になると	は思っている。	['状況']
['2451W']	950106013-063	31	32	茨城のようなことはないにしても、あの結果はかなりの指標になる	とは	思っている。	['感嘆']
['1881M']	950104177-016	132	133	たとえば、神川正彦氏の「比較文明学の現代的課題――二十二十一世紀の展望のもとに」は、ハンチントン論文の核心を「要するに、冷戦が終結したことの意味をはっきりと受けとめ、それ故あらためて次の紛争の形態となる『新たな冷戦』を間違いなく読みとる理論装置を提示しようしよう	とし	たこと」と言い切る言い切る。	['意志']
['1351M', '1371M']	950101071-026	38	39	トロントの場合、急増する香港町の誕生に対する社会的あつれきはさほど表面化し	てい	ない。	['継続']
['1071M']	950105115-009	73	75	向田さんが亡くなって以降、新しい脚本、小説はないので、これまでの作品からヒントや雰囲気をもらい、脚本家と相談して「向田さんが生きていたらこういう	ものを	書いたであろうあろう」という話を創作することになる。	['想外']
['1921M']	950105115-009	96	100	向田さんが亡くなって以降、新しい脚本、小説はないので、これまでの作品からヒントや雰囲気をもらい、脚本家と相談して「向田さんが生きていたらこういうものを書いたであろうあろう」という話を創作する	ことになる	。	['自然発生']
['0721M', '2011M']	950105115-009	25	26	向田さんが亡くなって以降、新しい脚本、小説はない	ので	、これまでの作品からヒントや雰囲気をもらい、脚本家と相談して「向田さんが生きていたらこういうものを書いたであろうあろう」という話を創作することになる。	['理由', '推量']
['1351M', '1371M']	950105115-009	65	66	向田さんが亡くなって以降、新しい脚本、小説はないので、これまでの作品からヒントや雰囲気をもらい、脚本家と相談して「向田さんが生き	てい	たらこういうものを書いたであろうあろう」という話を創作することになる。	['継続']
['0141P', '0142P', '0143P', '0171P']	950104025-013	23	25	先月初めごろ初めごろ、北京で西側外交官に「力	による	ポル・ポト派討伐は国家を疲弊させる。話し合いしか国民和解の道はない」と表明。	['仲介', '根拠', '場合']
['0011N']	950101053-002	18	21	香港のキャセイ航空や台湾の中華航空	にとって	は最大のドル箱路線だ。	['立場']
['0611C', '0612C']	950104202-008	41	42	中里信男市長は職員を前に「新年を祝う気分ではない。通常の生活を取り戻すよう、行政	とし	て最大の努力をしたい」と訓示した。	['順接仮定', '順接確定']
['0031P']	950105022-002	28	30	一昨年五月からモザンビークで国連モザンビーク活動の一員	として	活動してきた自衛隊輸送調整中隊は五日、帰国の途に就く。	['立場']
['0091P', '0092P', '0181P']	950105022-002	54	56	一昨年五月からモザンビークで国連モザンビーク活動の一員として活動してきた自衛隊輸送調整中隊は五日、帰国の途	に就く	。	['対象', '割合', '根拠']
['0721Q']	950105115-029	32	33	昨年は十二月半ばまでテレビ制作にかかりっきりかかりっきりだった	ので	「小説家」のほうがおろそかになった。	['理由']
['2861W']	950401039-012	20	21	欧米の先進諸国にキャッチアップするため	には	効率的な制度だったといえるが、いま求められているのは「消費者重視」である。	['話題']
['1212M']	950222053-001	10	12	俗に三日三月三年目	という	が、何ごとも三カ月もたてばおおよそのペースはつかめるものだ。	['伝聞']
['0811M']	950222053-001	39	41	俗に三日三月三年目というが、何ごとも三カ月もたてばおおよそのペースはつかめる	ものだ	。	['理由']
['1211D']	950105048-003	34	36	同紙によれば、開発区設置前からユダヤ系企業の同市視察が相次いでいる	という	。	['同格']
['0141D', '0142D', '0143D']	950105048-003	3	5	同紙	によれ	ば、開発区設置前からユダヤ系企業の同市視察が相次いでいるという。	['仲介', '根拠', '場合']
['0141N', '0142N']	950402033-020	37	40	防衛政策に不可欠なのは国民的合意であり、可能な限り防衛情報を開示すること	によって	国民の理解を高める努力が必要だ。	['仲介', '根拠']
['2812W']	950105020-004	26	30	権力が集中すると、そこへ向かってカネが集まりだす、	というのは	残念ながら日本の“風土”だ。	['話題']
['0531Q']	950104080-003	26	29	前半２ＰＧで先行していたにもかかわらず、時計が進む	につれて	強くなる相模台工ＦＷの「黒い竜巻モール」の中に巻き込まれた。	['相関']
['0531Q']	950104080-003	26	28	前半２ＰＧで先行していたにもかかわらず、時計が進む	につれ	て強くなる相模台工ＦＷの「黒い竜巻モール」の中に巻き込まれた。	['相関']
['1921M']	950101152-025	55	59	連覇を狙うアメリカキューブ、奪回を目指すチーム・デニス・コナー、アメリカズカップ艇の研究機関を母体に参加する	ことになっ	たパクト９５の３チームが、アメリカズカップ進出の１つのイスを争う。	['自然発生']
['3211M']	950104132-001	13	15	三日、近鉄花園ラグビー場	であっ	た第七十七十四回全国高校ラグビーフットボール大会準々決勝。	['判断']
['1351M', '1371M']	950317051-022	8	10	相互理解を妨げ	ている	原因と言える。	['継続']
['1212M', '2101M']	950317051-022	13	16	相互理解を妨げている原因	と言える	。	['伝聞', '勧め']
['0931Q', '0932Q']	950224054-004	7	8	ガラス固化体	にし	た廃棄物は英国の専用船に積まれ、四月中に日本に到着する。	['逆接仮定', '逆接確定']
['1101M']	950106098-007	37	40	これで森崎嘉が５点、北嶋が４点と、２人２人で９得点を稼ぎ、勢いはとどまる	ところを	知らないかのようだ。	['想外']
['1001Q']	950318046-013	58	60	しかし、「九五年宣言」案とセットとなるべき肝心の新党構想となると、「中間報告」では「参院選前の結成」を明記している	ものの	、新党結成に至る具体的な手順、どのような政党、グループと連携していくのかなどは全く不明確で、単なる「意図表明」に終わっている。	['逆接確定']
['0931Q', '0932Q']	950101069-009	16	17	発音、強弱、リズムの法則を手中	にし	た後、なにをどう読むかは、その人の人間性に帰せられる。	['逆接仮定', '逆接確定']
['1351M', '1371M']	950120049-021	45	46	問題は、これら救援物資を早急に被災地へ届け、住民に効率よく配分するシステムが十分に機能し	てい	ない点である。	['継続']
['1351M', '1371M']	950106201-001	20	22	マツダが開発し、ユーノス８００に搭載し	ている	ミラーサイクルエンジンが米国の自動車専門誌「オートモービル」から「最優秀技術賞」が贈られた。	['継続']
['2901W', '2902W']	950211051-009	17	19	フルブライト氏が、上院外交委員長	として	主張し続けたのは、正確な情報と現実主義に基づく外交だった。	['は観点', '不均衡']
['0011P']	950101053-002	18	21	香港のキャセイ航空や台湾の中華航空	にとって	は最大のドル箱路線だ。	['立場']
['0011P']	950101053-002	18	20	香港のキャセイ航空や台湾の中華航空	にとっ	ては最大のドル箱路線だ。	['立場']
['0031P']	950226034-016	53	55	軍人出身大統領の過去の責任を問わなかったことに、反対や不満の声も聞かれたが、韓国的な政治風土克服への努力	として	理解できようできよう。	['立場']
